year,subject,school_name,batch,kind,min_score,min_rank,group_id,group_name,xuanke_req
2024,物理,武汉传媒学院,本科批,普通类,443,135642,437,,（02）
2024,物理,武汉工商学院,本科批,普通类,467,116709,437,,（03）
2024,物理,襄阳科技职业学院,高职高专批,普通类,354,194327,03,第03组,不限
2024,物理,襄阳科技职业学院,高职高专批,普通类,379,179690,04,第04组,不限
2024,物理,武汉商学院,本科批,普通类,517,75276,437,,（05）
2024,物理,武汉工程科技学院,高职高专批,普通类,271,232672,05,第05组,不限
2024,物理,武汉警官职业学院,高职高专批,普通类,400,166278,08,第08组,不限
2024,物理,武汉警官职业学院,高职高专批,专本联合培养,427,147694,09,第09组,不限
2024,物理,武汉警官职业学院,高职高专批,专本联合培养,427,147694,10,第10组,不限
2024,物理,宜昌科技职业学院,高职高专批,普通类,351,196014,02,第02组,不限
2024,物理,中国地质大学（武汉）,本科批,普通类,600,17613,03,第03组,不限
2024,物理,中国地质大学（武汉）,本科批,国家专项计划,592,21511,04,第04组,不限
2024,物理,中国地质大学（武汉）,本科批,少数民族预科班,594,20493,05,第05组,化
2024,物理,中国地质大学（武汉）,本科批,普通类,607,14519,06,第06组,化
2024,物理,中国地质大学（武汉）,本科批,普通类,604,15768,07,第07组,化
2024,物理,中国地质大学（武汉）,本科批,普通类,591,21997,08,第08组,化
2024,物理,中国地质大学（武汉）,本科批,普通类,603,16230,09,第09组,化
2024,物理,中国地质大学（武汉）,本科批,国家专项计划,596,19537,10,第10组,化
2024,物理,鄂州职业大学,高职高专批,乡村振兴,364,188650,09,第09组,不限
2024,物理,鄂州职业大学,高职高专批,普通类,380,179045,10,第10组,不限
2024,物理,鄂州职业大学,高职高专批,普通类,396,168949,11,第11组,不限
2024,物理,鄂州职业大学,高职高专批,普通类,396,168949,12,第12组,不限
2024,物理,鄂州职业大学,高职高专批,普通类,366,187539,13,第13组,不限
2024,物理,鄂州职业大学,高职高专批,专本联合培养,427,147694,14,第14组,不限
2024,物理,鄂州职业大学,高职高专批,专本联合培养,428,146946,15,第15组,不限
2024,物理,鄂州职业大学,高职高专批,专本联合培养,427,147694,16,第16组,不限
2024,物理,武昌理工学院,高职高专批,普通类,344,199963,05,第05组,不限
2024,物理,仙桃职业学院,高职高专批,乡村振兴,346,198854,03,第03组,不限
2024,物理,仙桃职业学院,高职高专批,普通类,366,187539,04,第04组,不限
2024,物理,武汉设计工程学院,高职高专批,普通类,310,217175,06,第06组,不限
2024,物理,武汉华夏理工学院,本科批,普通类,461,121564,02,第02组,不限
2024,物理,武汉华夏理工学院,本科批,普通类,449,131004,03,第03组,化
2024,物理,湖北科技学院,本科批,普通类,511,80209,437,,（10）
2024,物理,江汉艺术职业学院,高职高专批,普通类,350,196593,02,第02组,不限
2024,物理,湖北警官学院,本科批,普通类,526,67862,437,,（08）
2024,物理,湖北工业职业技术学院,高职高专批,乡村振兴,322,211413,08,第08组,不限
2024,物理,湖北工业职业技术学院,高职高专批,普通类,367,186959,09,第09组,不限
2024,物理,湖北工业职业技术学院,高职高专批,普通类,321,211899,10,第10组,不限
2024,物理,湖北工业职业技术学院,高职高专批,普通类,344,199963,11,第11组,不限
2024,物理,湖北工业职业技术学院,高职高专批,普通类,299,222136,12,第12组,不限
2024,物理,湖北工业职业技术学院,高职高专批,普通类,371,184558,13,第13组,不限
2024,物理,湖北工业职业技术学院,高职高专批,专本联合培养,432,143981,14,第14组,不限
2024,物理,湖北工业职业技术学院,高职高专批,专本联合培养,430,145447,15,第15组,不限
2024,物理,武汉文理学院,高职高专批,普通类,310,217175,09,第09组,不限
2024,物理,湖北开放职业学院,高职高专批,普通类,297,222965,02,第02组,不限
2024,物理,武汉工程大学,本科批,普通类,560,41438,04,第04组,不限
2024,物理,武汉工程大学,本科批,普通类,575,31351,05,第05组,化
2024,物理,武汉工程大学,本科批,普通类,556,44326,06,第06组,化
2024,物理,武汉工程大学,本科批,普通类,538,58051,07,第07组,化
2024,物理,武汉工程大学,本科批,国家专项计划,546,51834,08,第08组,化
