year,subject,school_name,school_type,group_id,group_code,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
,,通化师范学院,普通,02,2,不限,物理,30,507,106151,5500,其他,否,jseea 官方
,,北部湾大学,普通,03,3,化学,物理|化学,30,513,102851,5500,其他,否,jseea 官方
,,岭南师范学院,普通,05,5,化学,物理|化学,30,524,96803,5500,其他,否,jseea 官方
,,岭南师范学院,普通,06,6,化学,物理|化学,30,512,103401,5500,其他,否,jseea 官方
,,岭南师范学院,普通,07,7,化学,物理|化学,30,508,105601,5500,其他,否,jseea 官方
,,岭南师范学院,普通,08,8,化学和生物,物理,30,474,171762,5500,其他,否,jseea 官方
,,广东工业大学,普通,01,1,化学,物理|化学,30,600,16000,5500,其他,否,jseea 官方
,,深圳技术大学,普通,02,2,化学,物理|化学,30,590,27502,5500,其他,否,jseea 官方
,,广西大学,211,01,1,化学,物理|化学,30,589,27752,5500,其他,否,jseea 官方
,,广西中医药大学,普通,01,1,化学,物理|化学,30,533,76344,5500,其他,否,jseea 官方
,,广西中医药大学,普通,02,2,化学,物理|化学,30,533,76344,5500,其他,否,jseea 官方
,,广西中医药大学,普通,03,3,化学,物理|化学,30,558,57690,5500,其他,否,jseea 官方
,,南宁师范大学,普通,02,2,不限,物理,30,528,78629,5500,其他,否,jseea 官方
,,南宁师范大学,普通,04,4,化学,物理|化学,30,534,75887,5500,其他,否,jseea 官方
,,玉林师范学院,普通,05,5,化学,物理|化学,30,489,143864,5500,其他,否,jseea 官方
,,玉林师范学院,普通,06,6,化学,物理|化学,30,490,143183,5500,其他,否,jseea 官方
,,玉林师范学院,普通,07,7,化学和生物,物理,30,488,144546,5500,其他,否,jseea 官方
,,岭南师范学院,普通,04,4,不限,物理,30,514,102302,5500,其他,否,jseea 官方
,,岭南师范学院,普通,03,3,不限,物理,30,527,79086,5500,其他,否,jseea 官方
,,深圳大学,普通,04,4,化学,物理|化学,30,622,4875,5500,其他,否,jseea 官方
,,广东海洋大学,普通,02,2,化学,物理|化学,30,520,99003,5500,其他,否,jseea 官方
,,汕头大学,普通,02,2,不限,物理,30,564,46629,5500,其他,否,jseea 官方
,,汕头大学,普通,03,3,化学,物理|化学,30,592,27003,5500,其他,否,jseea 官方
,,汕头大学,普通,04,4,化学,物理|化学,30,560,48000,5500,其他,否,jseea 官方
,,南方医科大学,普通,02,2,不限,物理,30,522,97903,5500,其他,否,jseea 官方
,,南方医科大学,普通,03,3,化学,物理|化学,30,569,44916,5500,其他,否,jseea 官方
,,广东海洋大学,普通,01,1,不限,物理,30,542,64187,5500,其他,否,jseea 官方
,,广东海洋大学,普通,03,3,化学,物理|化学,30,536,74973,5500,其他,否,jseea 官方
,,深圳大学,普通,03,3,不限,物理,30,630,4378,5500,其他,否,jseea 官方
,,广东海洋大学,普通,04,4,化学,物理|化学,30,538,74059,5500,其他,否,jseea 官方
,,广东海洋大学,普通,05,5,化学,物理|化学,30,533,76344,5500,其他,否,jseea 官方
,,广东海洋大学,普通,07,7,化学和生物,物理,30,534,75887,5500,其他,否,jseea 官方
,,广东海洋大学,普通,08,8,化学和生物,物理,30,531,77258,5500,其他,否,jseea 官方
,,韶关学院,普通,03,3,化学,物理|化学,30,508,105601,5500,其他,否,jseea 官方
,,广东石油化工学院,普通,01,1,化学,物理|化学,30,488,144546,5500,其他,否,jseea 官方
,,玉林师范学院,普通,08,8,生物,物理|生物,30,503,108350,5500,其他,否,jseea 官方
,,广西医科大学,普通,01,1,生物,物理|生物,30,549,61345,5500,其他,否,jseea 官方
,,湖南财政经济学院,普通,02,2,不限,物理,30,525,80000,5500,其他,否,jseea 官方
,,桂林医学院,普通,02,2,化学,物理|化学,30,524,96803,5500,其他,否,jseea 官方
,,广西科技大学,普通,02,2,不限,物理,30,526,79543,5500,其他,否,jseea 官方
,,广西科技大学,普通,03,3,化学,物理|化学,30,530,77715,5500,其他,否,jseea 官方
,,广西科技大学,普通,04,4,化学,物理|化学,30,512,103401,5500,其他,否,jseea 官方
,,广西科技大学,普通,05,5,化学,物理|化学,30,509,105051,5500,其他,否,jseea 官方
,,广西科技大学,普通,07,7,化学和生物,物理,30,567,45601,5500,其他,否,jseea 官方
,,广西民族大学,普通,04,4,不限,物理,30,526,79543,5500,其他,否,jseea 官方
,,广西民族大学,普通,05,5,不限,物理,30,527,79086,5500,其他,否,jseea 官方
,,广西民族大学,普通,06,6,不限,物理,30,530,77715,5500,其他,否,jseea 官方
,,广西民族大学,普通,07,7,化学,物理|化学,30,515,101752,5500,其他,否,jseea 官方
,,广西民族大学,普通,08,8,化学,物理|化学,30,514,102302,5500,其他,否,jseea 官方
,,梧州学院,普通,03,3,不限,物理,30,507,106151,5500,其他,否,jseea 官方
,,梧州学院,普通,04,4,化学,物理|化学,30,500,110000,5500,其他,否,jseea 官方
,,海南大学,普通,07,7,不限,物理,30,590,27502,5500,其他,否,jseea 官方
,,海南大学,普通,09,9,化学,物理|化学,30,591,27252,5500,其他,否,jseea 官方
,,海南师范大学,普通,07,7,不限,物理,30,518,100102,5500,其他,否,jseea 官方
,,广西科技师范学院,普通,03,3,化学,物理|化学,30,495,139774,5500,其他,否,jseea 官方
,,广西科技师范学院,普通,02,2,不限,物理,30,507,106151,5500,其他,否,jseea 官方
,,桂林旅游学院,普通,06,6,生物,物理|生物,30,509,105051,5500,其他,否,jseea 官方
,,右江民族医学院,普通,03,3,化学,物理|化学,30,503,108350,5500,其他,否,jseea 官方
,,广西师范大学,211,03,3,化学,物理|化学,30,526,79543,5500,其他,否,jseea 官方
,,广西师范大学,211,04,4,地理,物理|地理,30,553,59721,5500,其他,否,jseea 官方
,,桂林理工大学,普通,04,4,化学,物理|化学,30,522,97903,5500,其他,否,jseea 官方
,,桂林电子科技大学,普通,02,2,不限,物理,30,564,46629,5500,其他,否,jseea 官方
,,桂林电子科技大学,普通,04,4,化学,物理|化学,30,568,45258,5500,其他,否,jseea 官方
,,右江民族医学院,普通,02,2,不限,物理,30,499,137048,5500,其他,否,jseea 官方
,,右江民族医学院,普通,04,4,生物,物理|生物,30,544,63375,5500,其他,否,jseea 官方
,,桂林旅游学院,普通,05,5,化学,物理|化学,30,481,149318,5500,其他,否,jseea 官方
,,广西民族师范学院,普通,02,2,不限,物理,30,508,105601,5500,其他,否,jseea 官方
,,广西民族师范学院,普通,03,3,化学,物理|化学,30,486,145909,5500,其他,否,jseea 官方
,,贺州学院,普通,02,2,不限,物理,30,505,107250,5500,其他,否,jseea 官方
,,贺州学院,普通,03,3,化学,物理|化学,30,492,141819,5500,其他,否,jseea 官方
,,桂林航天工业学院,普通,02,2,化学,物理|化学,30,557,58096,5500,其他,否,jseea 官方
,,桂林旅游学院,普通,04,4,不限,物理,30,508,105601,5500,其他,否,jseea 官方
,,广州中医药大学,普通,02,2,化学,物理|化学,30,575,42860,5500,其他,否,jseea 官方
,,广州大学,普通,03,3,化学,物理|化学,30,572,43888,5500,其他,否,jseea 官方
,,广州大学,普通,02,2,不限,物理,30,568,45258,5500,其他,否,jseea 官方
,,哈尔滨工业大学(深圳),985,02,2,化学,物理|化学,30,661,390,5500,其他,否,jseea 官方
,,衡阳师范学院,普通,03,3,不限,物理,30,507,106151,5500,其他,否,jseea 官方
,,衡阳师范学院,普通,04,4,化学,物理|化学,30,493,141138,5500,其他,否,jseea 官方
,,衡阳师范学院,普通,05,5,地理,物理|地理,30,531,77258,5500,其他,否,jseea 官方
,,湖南文理学院,普通,04,4,化学,物理|化学,30,497,138411,5500,其他,否,jseea 官方
,,湖南医药学院,普通,01,1,化学,物理|化学,30,529,78172,5500,其他,否,jseea 官方
,,湖南医药学院,普通,02,2,化学,物理|化学,30,534,75887,5500,其他,否,jseea 官方
,,湖南医药学院,普通,03,3,化学,物理|化学,30,582,29500,5500,其他,否,jseea 官方
,,湖南第一师范学院,普通,01,1,化学,物理|化学,30,524,96803,5500,其他,否,jseea 官方
,,湖南理工学院,普通,02,2,不限,物理,30,523,97353,5500,其他,否,jseea 官方
,,湖南理工学院,普通,03,3,不限,物理,30,504,107800,5500,其他,否,jseea 官方
,,湖南理工学院,普通,05,5,化学,物理|化学,30,520,99003,5500,其他,否,jseea 官方
,,湖南城市学院,普通,02,2,不限,物理,30,509,105051,5500,其他,否,jseea 官方
,,湖南城市学院,普通,03,3,化学,物理|化学,30,494,140456,5500,其他,否,jseea 官方
,,吉首大学,普通,02,2,化学,物理|化学,30,532,76801,5500,其他,否,jseea 官方
,,邵阳学院,普通,02,2,化学,物理|化学,30,516,101202,5500,其他,否,jseea 官方
,,南华大学,普通,03,3,化学,物理|化学,30,541,64593,5500,其他,否,jseea 官方
,,南华大学,普通,02,2,不限,物理,30,537,74516,5500,其他,否,jseea 官方
,,湖南工业大学,普通,06,6,化学,物理|化学,30,527,79086,5500,其他,否,jseea 官方
,,湘潭大学,普通,02,2,不限,物理,30,577,42175,5500,其他,否,jseea 官方
,,湖南科技大学,普通,03,3,不限,物理,30,541,64593,5500,其他,否,jseea 官方
,,湖南科技大学,普通,04,4,化学,物理|化学,30,534,75887,5500,其他,否,jseea 官方
,,湖南科技大学,普通,05,5,思想政治,物理,30,552,60127,5500,其他,否,jseea 官方
,,湖南科技大学,普通,06,6,地理,物理|地理,30,556,58503,5500,其他,否,jseea 官方
,,湖南工程学院,普通,02,2,不限,物理,30,510,104501,5500,其他,否,jseea 官方
,,湖南工程学院,普通,03,3,化学,物理|化学,30,502,108900,5500,其他,否,jseea 官方
,,湘潭大学,普通,04,4,化学,物理|化学,30,585,28751,5500,其他,否,jseea 官方
,,湖南工业大学,普通,05,5,化学,物理|化学,30,528,78629,5500,其他,否,jseea 官方
,,湖南工学院,普通,02,2,不限,物理,30,513,102851,5500,其他,否,jseea 官方
,,湖南工学院,普通,03,3,化学,物理|化学,30,500,110000,5500,其他,否,jseea 官方
,,中南林业科技大学,普通,02,2,不限,物理,30,543,63781,5500,其他,否,jseea 官方
,,中南林业科技大学,普通,03,3,化学,物理|化学,30,531,77258,5500,其他,否,jseea 官方
,,湖南工业大学,普通,03,3,不限,物理,30,539,73602,5500,其他,否,jseea 官方
,,湖南工业大学,普通,04,4,不限,物理,30,539,73602,5500,其他,否,jseea 官方
,,长沙师范学院,普通,02,2,不限,物理,30,515,101752,5500,其他,否,jseea 官方
,,长沙师范学院,普通,03,3,化学,物理|化学,30,503,108350,5500,其他,否,jseea 官方
,,湘南学院,普通,02,2,不限,物理,30,510,104501,5500,其他,否,jseea 官方
,,暨南大学,211,03,3,化学,物理|化学,30,598,25504,5500,广州,否,jseea 官方
,,华南农业大学,普通,03,3,生物,物理|生物,30,589,27752,5500,其他,否,jseea 官方
,,广东外语外贸大学,普通,03,3,不限,物理,30,555,58909,5500,其他,否,jseea 官方
,,广东外语外贸大学,普通,04,4,化学,物理|化学,30,564,46629,5500,其他,否,jseea 官方
,,广东医科大学,普通,02,2,化学,物理|化学,30,583,29250,5500,其他,否,jseea 官方
,,广东药科大学,普通,01,1,化学,物理|化学,30,558,57690,5500,其他,否,jseea 官方
,,暨南大学,211,02,2,不限,物理,30,588,28002,5500,广州,否,jseea 官方
,,暨南大学,211,04,4,化学,物理|化学,30,627,4565,5500,广州,否,jseea 官方
,,华南农业大学,普通,01,1,不限,物理,30,584,29001,5500,其他,否,jseea 官方
,,广州美术学院,普通,01,1,不限,物理,30,571,44230,5500,其他,否,jseea 官方
,,广州美术学院,普通,02,2,化学,物理|化学,30,601,15840,5500,其他,否,jseea 官方
,,广东金融学院,普通,02,2,不限,物理,30,558,57690,5500,其他,否,jseea 官方
,,广东金融学院,普通,03,3,化学,物理|化学,30,561,47657,5500,其他,否,jseea 官方
,,华南师范大学,211,02,2,化学,物理|化学,30,610,14403,5500,广州,否,jseea 官方
,,广东财经大学,普通,02,2,不限,物理,30,556,58503,5500,其他,否,jseea 官方
,,华南农业大学,普通,02,2,化学,物理|化学,30,589,27752,5500,其他,否,jseea 官方
,,华南理工大学,985,04,4,化学,物理|化学,30,652,1206,5500,广州,否,jseea 官方
,,湘南学院,普通,03,3,化学,物理|化学,30,533,76344,5500,其他,否,jseea 官方
,,怀化学院,普通,10,10,化学,物理|化学,30,491,142501,5500,其他,否,jseea 官方
,,湘南学院,普通,04,4,化学,物理|化学,30,496,139093,5500,其他,否,jseea 官方
,,怀化学院,普通,05,5,化学,物理|化学,30,510,104501,5500,其他,否,jseea 官方
,,怀化学院,普通,06,6,化学,物理|化学,30,508,105601,5500,其他,否,jseea 官方
,,怀化学院,普通,07,7,化学,物理|化学,30,506,106700,5500,其他,否,jseea 官方
,,怀化学院,普通,08,8,化学,物理|化学,30,494,140456,5500,其他,否,jseea 官方
,,怀化学院,普通,09,9,化学,物理|化学,30,512,103401,5500,其他,否,jseea 官方
,,怀化学院,普通,11,11,化学,物理|化学,30,515,101752,5500,其他,否,jseea 官方
,,华南理工大学,985,03,3,化学,物理|化学,30,642,1451,5500,广州,否,jseea 官方
,,湖南科技学院,普通,03,3,化学,物理|化学,30,491,142501,5500,其他,否,jseea 官方
,,湖南女子学院,普通,02,2,不限,物理,30,507,106151,5500,其他,否,jseea 官方
,,湖南女子学院,普通,03,3,化学,物理|化学,30,498,137729,5500,其他,否,jseea 官方
,,中山大学,985,03,3,不限,物理,30,646,1353,5500,广州,否,jseea 官方
,,中山大学,985,04,4,化学,物理|化学,30,647,1328,5500,广州,否,jseea 官方
,,中山大学,985,05,5,化学,物理|化学,30,651,1230,5500,广州,否,jseea 官方
,,海南师范大学,普通,08,8,化学,物理|化学,30,547,62157,5500,其他,否,jseea 官方
,,海南师范大学,普通,09,9,化学,物理|化学,30,528,78629,5500,其他,否,jseea 官方
,,海南师范大学,普通,10,10,化学和生物,物理,30,533,76344,5500,其他,否,jseea 官方
,,重庆大学,985,05,5,化学,物理|化学,30,641,1475,5500,其他,否,jseea 官方
,,四川美术学院,普通,02,2,不限,物理,30,464,179361,5500,其他,否,jseea 官方
,,四川美术学院,普通,03,3,化学,物理|化学,30,563,46972,5500,其他,否,jseea 官方
,,四川外国语大学,普通,07,7,不限,物理,30,540,65000,5500,其他,否,jseea 官方
,,四川外国语大学,普通,10,10,思想政治,物理,30,528,78629,5500,其他,否,jseea 官方
,,重庆三峡学院,普通,02,2,不限,物理,30,519,99552,5500,其他,否,jseea 官方
,,重庆三峡学院,普通,03,3,化学,物理|化学,30,504,107800,5500,其他,否,jseea 官方
,,长江师范学院,普通,03,3,不限,物理,30,516,101202,5500,其他,否,jseea 官方
,,长江师范学院,普通,04,4,化学,物理|化学,30,498,137729,5500,其他,否,jseea 官方
,,长江师范学院,普通,05,5,生物,物理|生物,30,516,101202,5500,其他,否,jseea 官方
,,重庆文理学院,普通,01,1,不限,物理,30,522,97903,5500,其他,否,jseea 官方
,,重庆文理学院,普通,02,2,化学,物理|化学,30,514,102302,5500,其他,否,jseea 官方
,,重庆科技大学,普通,02,2,不限,物理,30,537,74516,5500,其他,否,jseea 官方
,,重庆科技大学,普通,03,3,化学,物理|化学,30,532,76801,5500,其他,否,jseea 官方
,,贵州中医药大学,普通,02,2,不限,物理,30,533,76344,5500,其他,否,jseea 官方
,,贵州中医药大学,普通,04,4,化学,物理|化学,30,562,47314,5500,其他,否,jseea 官方
,,重庆师范大学,普通,06,6,地理,物理|地理,30,572,43888,5500,其他,否,jseea 官方
,,重庆师范大学,普通,05,5,化学,物理|化学,30,551,60533,5500,其他,否,jseea 官方
,,重庆师范大学,普通,04,4,不限,物理,30,542,64187,5500,其他,否,jseea 官方
,,重庆医科大学,普通,03,3,化学,物理|化学,30,518,100102,5500,其他,否,jseea 官方
,,西南大学,211,04,4,化学,物理|化学,30,595,26253,5500,其他,否,jseea 官方
,,西南大学,211,05,5,化学和生物,物理,30,613,13923,5500,其他,否,jseea 官方
,,西南大学,211,06,6,生物,物理|生物,30,594,26503,5500,其他,否,jseea 官方
,,西南大学,211,07,7,地理,物理|地理,30,608,14722,5500,其他,否,jseea 官方
,,西南政法大学,普通,04,4,不限,物理,30,611,14243,5500,其他,否,jseea 官方
,,重庆医科大学,普通,01,1,化学,物理|化学,30,597,25754,5500,其他,否,jseea 官方
,,重庆医科大学,普通,04,4,化学,物理|化学,30,572,43888,5500,其他,否,jseea 官方
,,重庆邮电大学,普通,02,2,化学,物理|化学,30,586,28501,5500,其他,否,jseea 官方
,,重庆工商大学,普通,02,2,不限,物理,30,551,60533,5500,其他,否,jseea 官方
,,重庆工商大学,普通,03,3,化学,物理|化学,30,550,60939,5500,其他,否,jseea 官方
,,重庆交通大学,普通,03,3,不限,物理,30,553,59721,5500,其他,否,jseea 官方
,,重庆交通大学,普通,04,4,化学,物理|化学,30,545,62969,5500,其他,否,jseea 官方
,,重庆理工大学,普通,02,2,不限,物理,30,560,48000,5500,其他,否,jseea 官方
,,重庆理工大学,普通,03,3,化学,物理|化学,30,562,47314,5500,其他,否,jseea 官方
,,贵州中医药大学,普通,05,5,化学,物理|化学,30,533,76344,5500,其他,否,jseea 官方
,,贵州中医药大学,普通,06,6,化学,物理|化学,30,543,63781,5500,其他,否,jseea 官方
,,贵州医科大学,普通,01,1,化学,物理|化学,30,589,27752,5500,其他,否,jseea 官方
,,云南大学,211,05,5,不限,物理,30,582,29500,5500,其他,否,jseea 官方
,,六盘水师范学院,普通,02,2,化学,物理|化学,30,489,143864,5500,其他,否,jseea 官方
,,贵州警察学院,普通,02,2,不限,物理,30,531,77258,5500,其他,否,jseea 官方
,,贵州警察学院,普通,03,3,化学,物理|化学,30,529,78172,5500,其他,否,jseea 官方
,,贵阳康养职业大学,普通,02,2,不限,物理,30,502,108900,5500,其他,否,jseea 官方
,,贵阳康养职业大学,普通,03,3,化学,物理|化学,30,503,108350,5500,其他,否,jseea 官方
,,云南大学,211,04,4,不限,物理,30,596,26004,5500,其他,否,jseea 官方
,,云南大学,211,06,6,化学,物理|化学,30,592,27003,5500,其他,否,jseea 官方
,,贵州理工学院,普通,01,1,不限,物理,30,513,102851,5500,其他,否,jseea 官方
,,云南大学,211,07,7,化学和生物,物理,30,604,15361,5500,其他,否,jseea 官方
,,云南师范大学,普通,04,4,化学,物理|化学,30,552,60127,5500,其他,否,jseea 官方
,,云南师范大学,普通,05,5,化学,物理|化学,30,538,74059,5500,其他,否,jseea 官方
,,昆明理工大学,普通,03,3,不限,物理,30,537,74516,5500,其他,否,jseea 官方
,,昆明理工大学,普通,04,4,化学,物理|化学,30,547,62157,5500,其他,否,jseea 官方
,,昆明理工大学,普通,05,5,化学和生物,物理,30,557,58096,5500,其他,否,jseea 官方
,,贵州理工学院,普通,02,2,化学,物理|化学,30,501,109450,5500,其他,否,jseea 官方
,,遵义师范学院,普通,03,3,不限,物理,30,528,78629,5500,其他,否,jseea 官方
,,贵州医科大学,普通,02,2,化学,物理|化学,30,587,28251,5500,其他,否,jseea 官方
,,安顺学院,普通,03,3,地理,物理|地理,30,510,104501,5500,其他,否,jseea 官方
,,贵州医科大学,普通,04,4,化学,物理|化学,30,584,29001,5500,其他,否,jseea 官方
,,贵州财经大学,普通,03,3,不限,物理,30,535,75430,5500,其他,否,jseea 官方
,,贵州财经大学,普通,05,5,不限,物理,30,539,73602,5500,其他,否,jseea 官方
,,贵州财经大学,普通,06,6,不限,物理,30,542,64187,5500,其他,否,jseea 官方
,,贵州民族大学,普通,01,1,化学,物理|化学,30,499,137048,5500,其他,否,jseea 官方
,,安顺学院,普通,02,2,化学,物理|化学,30,492,141819,5500,其他,否,jseea 官方
,,贵阳学院,普通,01,1,化学,物理|化学,30,491,142501,5500,其他,否,jseea 官方
,,贵州商学院,普通,03,3,不限,物理,30,506,106700,5500,其他,否,jseea 官方
,,黔南民族师范学院,普通,02,2,不限,物理,30,509,105051,5500,其他,否,jseea 官方
,,黔南民族师范学院,普通,03,3,化学,物理|化学,30,480,150000,5500,其他,否,jseea 官方
,,遵义医科大学,普通,01,1,化学,物理|化学,30,590,27502,5500,其他,否,jseea 官方
,,遵义医科大学,普通,02,2,化学,物理|化学,30,579,41489,5500,其他,否,jseea 官方
,,贵州工程应用技术学院,普通,02,2,不限,物理,30,507,106151,5500,其他,否,jseea 官方
,,贵州工程应用技术学院,普通,03,3,化学,物理|化学,30,485,146591,5500,其他,否,jseea 官方
,,西南大学,211,03,3,不限,物理,30,588,28002,5500,其他,否,jseea 官方
,,重庆大学,985,04,4,化学,物理|化学,30,638,3881,5500,其他,否,jseea 官方
,,海南师范大学,普通,11,11,地理,物理|地理,30,545,62969,5500,其他,否,jseea 官方
,,攀枝花学院,普通,02,2,化学,物理|化学,30,509,105051,5500,其他,否,jseea 官方
,,西南财经大学,211,04,4,不限,物理,30,614,13764,5500,其他,否,jseea 官方
,,西南财经大学,211,05,5,化学,物理|化学,30,624,4751,5500,其他,否,jseea 官方
,,电子科技大学,985,02,2,化学,物理|化学,30,654,1157,5500,其他,否,jseea 官方
,,西南民族大学,普通,02,2,不限,物理,30,537,74516,5500,其他,否,jseea 官方
,,西南民族大学,普通,03,3,化学,物理|化学,30,541,64593,5500,其他,否,jseea 官方
,,成都理工大学,普通,05,5,不限,物理,30,542,64187,5500,其他,否,jseea 官方
,,成都理工大学,普通,06,6,不限,物理,30,581,29750,5500,其他,否,jseea 官方
,,成都理工大学,普通,07,7,化学,物理|化学,30,584,29001,5500,其他,否,jseea 官方
,,成都理工大学,普通,08,8,地理,物理|地理,30,580,30000,5500,其他,否,jseea 官方
,,成都信息工程大学,普通,02,2,化学,物理|化学,30,581,29750,5500,其他,否,jseea 官方
,,成都体育学院,普通,02,2,不限,物理,30,535,75430,5500,其他,否,jseea 官方
,,成都体育学院,普通,03,3,化学,物理|化学,30,545,62969,5500,其他,否,jseea 官方
,,四川音乐学院,普通,02,2,不限,物理,30,529,78172,5500,其他,否,jseea 官方
,,西华大学,普通,03,3,化学,物理|化学,30,534,75887,5500,其他,否,jseea 官方
,,成都中医药大学,普通,01,1,化学,物理|化学,30,583,29250,5500,其他,否,jseea 官方
,,西南交通大学,211,06,6,化学,物理|化学,30,600,16000,5500,其他,否,jseea 官方
,,四川大学,985,09,9,化学,物理|化学,30,639,3819,5500,其他,否,jseea 官方
,,四川大学,985,08,8,化学,物理|化学,30,654,1157,5500,其他,否,jseea 官方
,,海南医科大学,普通,09,9,化学,物理|化学,30,538,74059,5500,其他,否,jseea 官方
,,海南医科大学,普通,01,1,化学,物理|化学,30,581,29750,5500,其他,否,jseea 官方
,,海南医科大学,普通,04,4,化学,物理|化学,30,543,63781,5500,其他,否,jseea 官方
,,海南医科大学,普通,05,5,化学,物理|化学,30,523,97353,5500,其他,否,jseea 官方
,,海南医科大学,普通,06,6,化学,物理|化学,30,534,75887,5500,其他,否,jseea 官方
,,海南医科大学,普通,07,7,化学,物理|化学,30,533,76344,5500,其他,否,jseea 官方
,,海南医科大学,普通,08,8,化学,物理|化学,30,541,64593,5500,其他,否,jseea 官方
,,海南医科大学,普通,10,10,化学,物理|化学,30,564,46629,5500,其他,否,jseea 官方
,,四川大学,985,05,5,不限,物理,30,636,4006,5500,其他,否,jseea 官方
,,海南医科大学,普通,11,11,化学,物理|化学,30,559,57284,5500,其他,否,jseea 官方
,,海南热带海洋学院,普通,05,5,不限,物理,30,513,102851,5500,其他,否,jseea 官方
,,海南热带海洋学院,普通,07,7,化学,物理|化学,30,490,143183,5500,其他,否,jseea 官方
,,琼台师范学院,普通,03,3,化学,物理|化学,30,489,143864,5500,其他,否,jseea 官方
,,海南比勒费尔德应用科学大学,普通,01,1,化学,物理|化学,30,462,180881,5500,其他,否,jseea 官方
,,四川大学,985,04,4,不限,物理,30,634,4130,5500,其他,否,jseea 官方
,,成都中医药大学,普通,02,2,化学,物理|化学,30,614,13764,5500,其他,否,jseea 官方
,,电子科技大学(沙河校区),985,01,1,化学,物理|化学,30,651,1230,5500,其他,否,jseea 官方
,,四川农业大学,211,01,1,不限,物理,30,590,27502,5500,其他,否,jseea 官方
,,乐山师范学院,普通,02,2,化学,物理|化学,30,494,140456,5500,其他,否,jseea 官方
,,西南医科大学,普通,03,3,化学,物理|化学,30,551,60533,5500,其他,否,jseea 官方
,,西南医科大学,普通,04,4,化学,物理|化学,30,550,60939,5500,其他,否,jseea 官方
,,西南医科大学,普通,05,5,化学,物理|化学,30,588,28002,5500,其他,否,jseea 官方
,,绵阳师范学院,普通,02,2,化学,物理|化学,30,479,167963,5500,其他,否,jseea 官方
,,绵阳师范学院,普通,03,3,生物,物理|生物,30,522,97903,5500,其他,否,jseea 官方
,,成都工业学院,普通,01,1,化学,物理|化学,30,521,98453,5500,其他,否,jseea 官方
,,乐山师范学院,普通,03,3,化学和生物,物理,30,492,141819,5500,其他,否,jseea 官方
,,西南医科大学,普通,01,1,化学,物理|化学,30,566,45944,5500,其他,否,jseea 官方
,,川北医学院,普通,02,2,化学,物理|化学,30,526,79543,5500,其他,否,jseea 官方
,,川北医学院,普通,03,3,化学,物理|化学,30,581,29750,5500,其他,否,jseea 官方
,,川北医学院,普通,04,4,化学,物理|化学,30,572,43888,5500,其他,否,jseea 官方
,,川北医学院,普通,05,5,化学,物理|化学,30,578,41832,5500,其他,否,jseea 官方
,,川北医学院,普通,06,6,化学,物理|化学,30,581,29750,5500,其他,否,jseea 官方
,,宜宾学院,普通,02,2,化学,物理|化学,30,500,110000,5500,其他,否,jseea 官方
,,西南医科大学,普通,02,2,化学,物理|化学,30,563,46972,5500,其他,否,jseea 官方
,,西华师范大学,普通,01,1,化学,物理|化学,30,514,102302,5500,其他,否,jseea 官方
,,四川农业大学,211,02,2,化学,物理|化学,30,588,28002,5500,其他,否,jseea 官方
,,内江师范学院,普通,04,4,化学,物理|化学,30,516,101202,5500,其他,否,jseea 官方
,,成都大学,普通,05,5,化学,物理|化学,30,557,58096,5500,其他,否,jseea 官方
,,四川轻化工大学,普通,02,2,化学,物理|化学,30,542,64187,5500,其他,否,jseea 官方
,,成都医学院,普通,01,1,化学,物理|化学,30,537,74516,5500,其他,否,jseea 官方
,,西昌学院,普通,02,2,化学,物理|化学,30,492,141819,5500,其他,否,jseea 官方
,,西昌学院,普通,03,3,化学,物理|化学,30,480,150000,5500,其他,否,jseea 官方
,,内江师范学院,普通,03,3,不限,物理,30,513,102851,5500,其他,否,jseea 官方
,,四川警察学院,普通,02,2,不限,物理,30,556,58503,5500,其他,否,jseea 官方
,,西南石油大学,普通,02,2,化学,物理|化学,30,588,28002,5500,其他,否,jseea 官方
,,成都师范学院,普通,03,3,不限,物理,30,523,97353,5500,其他,否,jseea 官方
,,成都师范学院,普通,04,4,地理,物理|地理,30,543,63781,5500,其他,否,jseea 官方
,,西南科技大学,普通,02,2,不限,物理,30,537,74516,5500,其他,否,jseea 官方
,,西南科技大学,普通,03,3,化学,物理|化学,30,541,64593,5500,其他,否,jseea 官方
,,四川师范大学,普通,04,4,不限,物理,30,565,46286,5500,其他,否,jseea 官方
,,四川师范大学,普通,05,5,化学,物理|化学,30,570,44573,5500,其他,否,jseea 官方
,,湖南财政经济学院,普通,03,3,化学,物理|化学,30,529,78172,5500,其他,否,jseea 官方
,,湖南人文科技学院,普通,06,6,化学,物理|化学,30,492,141819,5500,其他,否,jseea 官方
,,云南农业大学,普通,04,4,不限,物理,30,538,74059,5500,其他,否,jseea 官方
,,哈尔滨学院,普通,05,5,地理,物理|地理,30,522,97903,5500,其他,否,jseea 官方
,,黑龙江大学,普通,06,6,不限,物理,30,556,58503,5500,其他,否,jseea 官方
,,黑龙江大学,普通,07,7,化学,物理|化学,30,544,63375,5500,其他,否,jseea 官方
,,哈尔滨师范大学,普通,03,3,不限,物理,30,537,74516,5500,其他,否,jseea 官方
,,哈尔滨师范大学,普通,04,4,不限,物理,30,526,79543,5500,其他,否,jseea 官方
