year,subject,school_name,school_type,group_id,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
2023,历史,武汉轻工大学,普通,3,不限,历史,30,480,74919,5500,武汉,否,555edu 逐校
2023,历史,武汉轻工大学,普通,4,不限,历史,30,524,43508,5500,武汉,是,555edu 逐校
2023,历史,武汉轻工大学,普通,5,不限,历史,30,525,43062,5500,武汉,是,555edu 逐校
2023,历史,武汉理工大学,211,3,不限,历史,30,583,11181,5500,武汉,否,555edu 逐校
2023,历史,武汉理工大学,211,4,不限,历史,30,576,14099,5500,武汉,否,555edu 逐校
2023,历史,武汉理工大学,211,5,政治,历史|政治,30,589,9038,5500,武汉,否,555edu 逐校
2023,历史,湖北工业大学,普通,1,不限,历史,30,550,27681,5500,武汉,否,555edu 逐校
2023,历史,湖北工业大学,普通,2,不限,历史,30,540,32956,5500,武汉,是,555edu 逐校
2023,历史,湖北工业大学,普通,3,不限,历史,30,535,36419,5500,武汉,是,555edu 逐校
2023,历史,华中农业大学,211,1,不限,历史,30,579,12358,5500,武汉,否,555edu 逐校
2023,历史,湖北中医药大学,普通,1,不限,历史,30,496,62579,5500,武汉,否,555edu 逐校
2023,历史,湖北中医药大学,普通,2,不限,历史,30,480,74919,5500,武汉,是,555edu 逐校
2023,历史,湖北中医药大学,普通,3,化学或生物,历史,30,491,66453,5500,武汉,否,555edu 逐校
2023,历史,湖北中医药大学,普通,4,化学或生物,历史,30,502,59154,5500,武汉,是,555edu 逐校
2023,历史,湖北中医药大学,普通,5,化学或生物,历史,30,514,50334,5500,武汉,是,555edu 逐校
2023,历史,华中师范大学,211,5,不限,历史,30,591,8483,5500,武汉,是,555edu 逐校
2023,历史,华中师范大学,211,6,不限,历史,30,589,9038,5500,武汉,否,555edu 逐校
2023,历史,华中师范大学,211,7,不限,历史,30,600,6351,5500,武汉,否,555edu 逐校
2023,历史,华中师范大学,211,8,不限,历史,30,601,6121,5500,武汉,是,555edu 逐校
2023,历史,华中师范大学,211,9,不限,历史,30,603,5690,5500,武汉,否,555edu 逐校
2023,历史,华中师范大学,211,10,不限,历史,30,610,4389,5500,武汉,否,555edu 逐校
2023,历史,华中师范大学,211,11,政治,历史|政治,30,599,6442,5500,武汉,否,555edu 逐校
2023,历史,华中师范大学,211,12,政治,历史|政治,30,612,3996,5500,武汉,否,555edu 逐校
2023,历史,华中师范大学,211,13,地理,历史|地理,30,599,6442,5500,武汉,否,555edu 逐校
2023,历史,华中师范大学,211,14,地理,历史|地理,30,608,4744,5500,武汉,否,555edu 逐校
2023,历史,湖北大学,普通,1,不限,历史,30,565,18555,5500,武汉,否,555edu 逐校
2023,历史,湖北大学,普通,2,不限,历史,30,573,15059,5500,武汉,否,555edu 逐校
2023,历史,湖北大学,普通,3,不限,历史,30,567,17989,5500,武汉,否,555edu 逐校
2023,历史,湖北大学,普通,4,化学或地理,历史,30,567,17989,5500,武汉,否,555edu 逐校
2023,历史,湖北大学,普通,5,政治,历史|政治,30,571,16200,5500,武汉,否,555edu 逐校
2023,历史,湖北大学,普通,6,政治,历史|政治,30,536,36286,5500,武汉,否,555edu 逐校
2023,历史,湖北大学,普通,7,不限,历史,30,554,25120,5500,武汉,是,555edu 逐校
2023,历史,湖北大学,普通,8,不限,历史,30,565,18555,5500,武汉,是,555edu 逐校
2023,历史,湖北师范大学,普通,1,不限,历史,30,520,47190,5500,黄石,否,555edu 逐校
2023,历史,湖北师范大学,普通,2,不限,历史,30,502,59154,5500,黄石,是,555edu 逐校
2023,历史,湖北师范大学,普通,3,化学或地理,历史,30,526,42621,5500,黄石,否,555edu 逐校
2023,历史,湖北师范大学,普通,4,政治,历史|政治,30,531,38583,5500,黄石,否,555edu 逐校
2023,历史,黄冈师范学院,普通,1,不限,历史,30,504,57575,5500,黄冈,否,555edu 逐校
2023,历史,黄冈师范学院,普通,2,不限,历史,30,499,61875,5500,黄冈,是,555edu 逐校
2023,历史,黄冈师范学院,普通,3,化学或地理,历史,30,509,54021,5500,黄冈,否,555edu 逐校
2023,历史,黄冈师范学院,普通,4,政治,历史|政治,30,510,54020,5500,黄冈,否,555edu 逐校
2023,历史,湖北民族大学,普通,1,不限,历史,30,496,62579,5500,恩施,否,555edu 逐校
2023,历史,湖北民族大学,普通,2,不限,历史,30,483,73412,5500,恩施,是,555edu 逐校
2023,历史,湖北民族大学,普通,3,政治,历史|政治,30,499,61875,5500,恩施,是,555edu 逐校
2023,历史,湖北民族大学,普通,8,化学或地理,历史,30,490,67694,5500,恩施,是,555edu 逐校
2023,历史,湖北文理学院,普通,1,首选历史，再选不限,历史,30,500,20845,5500,襄阳,否,555edu 逐校
2023,历史,湖北文理学院,普通,2,首选历史，再选不限,历史,30,498,21434,5500,襄阳,否,555edu 逐校
2023,历史,湖北文理学院,普通,6,首选历史，再选化学/地理(2选1),历史,30,497,21729,5500,襄阳,否,555edu 逐校
2023,历史,湖北文理学院,普通,5,首选历史，再选化学/生物(2选1),历史,30,489,24296,5500,襄阳,否,555edu 逐校
2023,历史,湖北文理学院,普通,4,首选历史，再选化学,历史,30,472,29990,5500,襄阳,否,555edu 逐校
2023,历史,湖北文理学院,普通,3,首选历史，再选不限,历史,30,502,20284,5500,襄阳,是,555edu 逐校
2023,历史,中南财经政法大学,211,426,（06）,历史,30,614,1147,5500,武汉,否,555edu 逐校
2023,历史,武汉体育学院,普通,426,（01）,历史,30,498,21434,5500,武汉,否,555edu 逐校
2023,历史,湖北美术学院,普通,426,（01）,历史,30,485,25545,5500,武汉,否,555edu 逐校
2023,历史,中南民族大学,普通,426,（05）,历史,30,565,6258,5500,武汉,否,555edu 逐校
2023,历史,湖北汽车工业学院,普通,426,（01）,历史,30,480,27223,5500,其他,否,555edu 逐校
2023,历史,湖北工程学院,普通,426,（03）,历史,30,492,23281,5500,孝感,否,555edu 逐校
2023,历史,湖北理工学院,普通,426,（02）,历史,30,483,26192,5500,黄石,否,555edu 逐校
2023,历史,湖北科技学院,普通,426,(04),历史,30,488,24584,5500,咸宁,否,555edu 逐校
2023,历史,湖北医药学院,普通,426,（01）,历史,30,475,28959,5500,十堰,否,555edu 逐校
2023,历史,武昌工学院,普通,426,（01）,历史,30,431,46329,5500,武汉,否,555edu 逐校
2023,历史,江汉大学,普通,426,（02）,历史,30,545,9811,5500,武汉,否,555edu 逐校
2023,历史,三峡大学,普通,426,（01）,历史,30,528,13516,5500,宜昌,否,555edu 逐校
2023,历史,湖北警官学院,普通,426,（07）,历史,30,515,16730,5500,其他,否,555edu 逐校
2023,历史,荆楚理工学院,普通,426,（02）,历史,30,482,26522,5500,荆门,否,555edu 逐校
2023,历史,武汉传媒学院,普通,426,（01）,历史,30,439,42940,5500,其他,否,555edu 逐校
2023,历史,湖北经济学院,普通,426,（02）,历史,30,530,13024,5500,武汉,否,555edu 逐校
2023,历史,武汉商学院,普通,426,（01）,历史,30,489,24296,5500,武汉,否,555edu 逐校
2023,历史,湖北师范大学文理学院,普通,426,（01）,历史,30,463,33241,5500,其他,否,555edu 逐校
2023,历史,湖北第二师范学院,普通,426,（06）,历史,30,522,14972,5500,其他,否,555edu 逐校
2023,历史,武汉工商学院,普通,426,（01）,历史,30,450,38300,5500,武汉,否,555edu 逐校
2023,历史,汉口学院,普通,426,（01）,历史,30,448,39126,5500,其他,否,555edu 逐校
2023,历史,湖北经济学院法商学院,普通,426,（01）,历史,30,452,37531,5500,其他,否,555edu 逐校
2023,历史,湖北工业大学工程技术学院,普通,426,（01）,历史,30,445,40392,5500,其他,否,555edu 逐校
2023,历史,湖北恩施学院,普通,426,（01）,历史,30,444,40822,5500,其他,否,555edu 逐校
2023,历史,湖北大学知行学院,普通,426,（01）,历史,30,464,32881,5500,其他,否,555edu 逐校
2023,历史,清华大学,985,02,历史+不限,历史,30,668,25,6000,其他,否,真实锚点
2023,历史,北京大学,普通,02,历史+不限,历史,30,661,50,6000,其他,否,真实锚点
2023,历史,北京大学医学部,普通,01,历史+不限,历史,30,659,80,6000,其他,否,真实锚点
2023,历史,中国人民大学,985,03,历史+不限,历史,30,655,200,6000,其他,否,真实锚点
2023,历史,复旦大学,985,01,历史+不限,历史,30,655,200,6000,其他,否,真实锚点
2023,历史,上海交通大学,211,01,历史+不限,历史,30,654,250,6000,其他,否,真实锚点
2023,历史,清华大学(国家专项),985,01,历史+不限,历史,30,650,300,6000,其他,否,真实锚点
2023,历史,中国人民大学(国家专项),985,01,历史+不限,历史,30,640,500,6000,其他,否,真实锚点
2023,历史,南京大学,普通,02,历史+不限,历史,30,638,700,6000,其他,否,真实锚点
2023,历史,浙江大学,普通,03,历史+不限,历史,30,645,400,6000,其他,否,真实锚点
2023,历史,武汉大学,普通,01,历史+不限,历史,30,623,1500,6000,其他,否,真实锚点
2023,历史,武汉大学(国家专项),普通,01,历史+不限,历史,30,614,2500,6000,其他,否,真实锚点
2023,历史,华中科技大学,普通,02,历史+不限,历史,30,614,2500,6000,其他,否,真实锚点
2023,历史,上海财经大学,211,02,历史+不限,历史,30,612,3000,6000,其他,否,真实锚点
2023,历史,中央财经大学,211,02,历史+不限,历史,30,610,3500,6000,其他,否,真实锚点
2023,历史,对外经济贸易大学,普通,01,历史+不限,历史,30,615,2500,6000,其他,否,真实锚点
2023,历史,中山大学,985,02,历史+不限,历史,30,612,3000,6000,其他,否,真实锚点
2023,历史,厦门大学,普通,01,历史+不限,历史,30,605,5000,6000,其他,否,真实锚点
2023,历史,中南财经政法大学,985,01,历史+不限,历史,30,603,5800,6000,其他,否,真实锚点
2023,历史,华中师范大学,211,01,历史+不限,历史,30,600,7000,6000,其他,否,真实锚点
2023,历史,山东大学,普通,01,历史+不限,历史,30,605,5000,6000,其他,否,真实锚点
2023,历史,湖南大学,985,01,历史+不限,历史,30,600,7000,6000,其他,否,真实锚点
2023,历史,四川大学,985,02,历史+不限,历史,30,615,2500,6000,其他,否,真实锚点
2023,历史,华南理工大学,985,01,历史+不限,历史,30,605,5000,6000,其他,否,真实锚点
2023,历史,华中农业大学,985,01,历史+不限,历史,30,584,22000,6000,其他,否,真实锚点
2023,历史,中国地质大学(武汉),211,01,历史+不限,历史,30,592,17000,6000,其他,否,真实锚点
2023,历史,武汉理工大学,211,01,历史+不限,历史,30,595,15000,6000,其他,否,真实锚点
2023,历史,中南大学,985,01,历史+不限,历史,30,610,3500,6000,其他,否,真实锚点
2023,历史,重庆大学,普通,01,历史+不限,历史,30,608,4000,6000,其他,否,真实锚点
2023,历史,兰州大学,普通,01,历史+不限,历史,30,595,15000,6000,其他,否,真实锚点
