year,subject,school_name,school_type,group_id,group_code,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
,物理,华南师范大学,211,222,222组,不限,不限,0,607,21426,5500,广州,否,gk100 真实
,物理,华南师范大学,211,224,224组,不限,不限,0,607,21575,5500,广州,否,gk100 真实
,物理,深圳大学,普通,222,222组,不限,不限,0,607,21671,5500,其他,否,gk100 真实
,物理,深圳大学,普通,251,251组(地方专项),不限,不限,0,606,22505,5500,其他,否,gk100 真实
,物理,南方医科大学,普通,202,202组,不限,不限,0,604,23705,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,201,201组,不限,不限,0,604,23715,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,206,206组,不限,不限,0,604,23808,5500,其他,否,gk100 真实
,物理,暨南大学,211,218,218组,不限,不限,0,603,24510,5500,广州,否,gk100 真实
,物理,华南师范大学,211,230,230组,不限,不限,0,603,24702,5500,广州,否,gk100 真实
,物理,暨南大学,211,217,217组,不限,不限,0,602,25334,5500,广州,否,gk100 真实
,物理,深圳大学,普通,228,228组,不限,不限,0,602,25415,5500,其他,否,gk100 真实
,物理,华南师范大学,211,229,229组,不限,不限,0,601,25642,5500,广州,否,gk100 真实
,物理,深圳大学,普通,235,235组,不限,不限,0,601,25768,5500,其他,否,gk100 真实
,物理,深圳大学,普通,227,227组,不限,不限,0,601,26135,5500,其他,否,gk100 真实
,物理,华南师范大学,211,223,223组,不限,不限,0,601,26143,5500,广州,否,gk100 真实
,物理,深圳大学,普通,239,239组,不限,不限,0,601,26161,5500,其他,否,gk100 真实
,物理,华南师范大学,211,238,238组,不限,不限,0,600,26280,5500,广州,否,gk100 真实
,物理,深圳大学,普通,232,232组,不限,不限,0,600,26711,5500,其他,否,gk100 真实
,物理,华南师范大学,211,249,249组(地方专项）,不限,不限,0,600,26829,5500,广州,否,gk100 真实
,物理,华南师范大学,211,225,225组,不限,不限,0,600,26860,5500,广州,否,gk100 真实
,物理,广东工业大学,普通,223,223组,不限,不限,0,600,26982,5500,其他,否,gk100 真实
,物理,深圳大学,普通,253,253组(地方专项),不限,不限,0,599,27091,5500,其他,否,gk100 真实
,物理,深圳大学,普通,238,238组,不限,不限,0,599,27400,5500,其他,否,gk100 真实
,物理,暨南大学,211,224,224组（中外合作）,不限,不限,0,599,27488,5500,广州,否,gk100 真实
,物理,暨南大学,211,219,219组,不限,不限,0,599,27600,5500,广州,否,gk100 真实
,物理,深圳大学,普通,237,237组,不限,不限,0,598,28278,5500,其他,否,gk100 真实
,物理,汕头大学医学院,普通,211,211组,不限,不限,0,597,28631,5500,其他,否,gk100 真实
,物理,暨南大学,211,210,210组,不限,不限,0,597,28753,5500,广州,否,gk100 真实
,物理,深圳大学,普通,231,231组,不限,不限,0,597,28923,5500,其他,否,gk100 真实
,物理,华南师范大学,211,233,233组,不限,不限,0,597,29320,5500,广州,否,gk100 真实
,物理,深圳大学,普通,234,234组,不限,不限,0,596,29352,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,216,216组,不限,不限,0,596,29496,5500,其他,否,gk100 真实
,物理,深圳大学,普通,224,224组,不限,不限,0,595,30258,5500,其他,否,gk100 真实
,物理,暨南大学,211,221,221组,不限,不限,0,595,30480,5500,广州,否,gk100 真实
,物理,华南师范大学,211,244,244组(联合培养）,不限,不限,0,595,30682,5500,广州,否,gk100 真实
,物理,暨南大学,211,220,220组,不限,不限,0,595,30809,5500,广州,否,gk100 真实
,物理,暨南大学,211,212,212组,不限,不限,0,595,30837,5500,广州,否,gk100 真实
,物理,广东工业大学,普通,213,213组,不限,不限,0,594,30945,5500,其他,否,gk100 真实
,物理,华南师范大学,211,250,250组(地方专项),不限,不限,0,594,31042,5500,广州,否,gk100 真实
,物理,暨南大学,211,223,223组(中外合作）,不限,不限,0,594,31347,5500,广州,否,gk100 真实
,物理,深圳大学,普通,242,242组,不限,不限,0,594,31703,5500,其他,否,gk100 真实
,物理,华南师范大学,211,251,251组(地方专项),不限,不限,0,593,31957,5500,广州,否,gk100 真实
,物理,暨南大学,211,214,214组,不限,不限,0,593,32172,5500,广州,否,gk100 真实
,物理,华南农业大学,普通,230,230组,不限,不限,0,593,32245,5500,其他,否,gk100 真实
,物理,暨南大学,211,213,213组,不限,不限,0,593,32443,5500,广州,否,gk100 真实
,物理,暨南大学,211,215,215组,不限,不限,0,593,32622,5500,广州,否,gk100 真实
,物理,广东工业大学,普通,207,207组,不限,不限,0,592,33072,5500,其他,否,gk100 真实
,物理,暨南大学,211,211,211组,不限,不限,0,592,33210,5500,广州,否,gk100 真实
,物理,南方医科大学,普通,203,203组,不限,不限,0,591,33919,5500,其他,否,gk100 真实
,物理,暨南大学,211,216,216组,不限,不限,0,591,34231,5500,广州,否,gk100 真实
,物理,华南师范大学,211,228,228组,不限,不限,0,591,34256,5500,广州,否,gk100 真实
,物理,深圳职业技术大学,普通,201,201组,不限,不限,0,591,34343,5500,其他,否,gk100 真实
,物理,华南师范大学,211,240,240组,不限,不限,0,590,34360,5500,广州,否,gk100 真实
,物理,深圳技术大学,普通,203,203组,不限,不限,0,590,34418,5500,其他,否,gk100 真实
,物理,华南师范大学,211,235,235组,不限,不限,0,590,34737,5500,广州,否,gk100 真实
,物理,广东第二师范字院,普通,227,227组(字分互认),不限,不限,0,503,158533,5500,其他,否,gk100 真实
,物理,韶关学院,普通,222,222组,不限,不限,0,503,158670,5500,其他,否,gk100 真实
,物理,广东石油化工学院,普通,204,204组,不限,不限,0,503,158966,5500,其他,否,gk100 真实
,物理,五邑大学,普通,202,202组,不限,不限,0,503,159190,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,203,203组,不限,不限,0,503,159582,5500,其他,否,gk100 真实
,物理,韶关学院,普通,232,232组,不限,不限,0,503,160117,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,223,223组(联合培养),不限,不限,0,502,160765,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,221,221组,不限,不限,0,502,160879,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,229,229组(国际班),不限,不限,0,502,161667,5500,其他,否,gk100 真实
,物理,韶关学院,普通,240,240组,不限,不限,0,502,161686,5500,其他,否,gk100 真实
,物理,嘉应学院,普通,202,202组,不限,不限,0,502,161936,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,225,225组(协同培养),不限,不限,0,502,161937,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,228,228组,不限,不限,0,501,162036,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,227,227组,不限,不限,0,501,162066,5500,其他,否,gk100 真实
,物理,岭南师范学院,普通,220,220组,不限,不限,0,501,162087,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,209,209组(国际班),不限,不限,0,501,162238,5500,其他,否,gk100 真实
,物理,肇庆学院,普通,225,225组,不限,不限,0,501,162575,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,226,226组(协同培养),不限,不限,0,501,162910,5500,其他,否,gk100 真实
,物理,韶关学院,普通,246,246组(协同培养),不限,不限,0,501,163282,5500,其他,否,gk100 真实
,物理,韩山师范学院,普通,216,216组,不限,不限,0,500,164110,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,211,211组,不限,不限,0,590,34777,5500,其他,否,gk100 真实
,物理,北师香港浸会大学,普通,203,203组(内地香港合作办学),不限,不限,0,589,35286,5500,其他,否,gk100 真实
,物理,华南师范大学(汕尾校区),211,204,204组,不限,不限,0,589,35642,5500,广州,否,gk100 真实
,物理,华南农业大学,普通,218,218组,不限,不限,0,589,35806,5500,其他,否,gk100 真实
,物理,华南师范大学,211,231,231组,不限,不限,0,588,36029,5500,广州,否,gk100 真实
,物理,广东工业大学,普通,220,220组,不限,不限,0,588,36055,5500,其他,否,gk100 真实
,物理,华南师范大学,211,232,232组,不限,不限,0,587,37621,5500,广州,否,gk100 真实
,物理,华南师范大学,211,234,234组,不限,不限,0,586,38261,5500,广州,否,gk100 真实
,物理,华南农业大学,普通,219,219组,不限,不限,0,586,38309,5500,其他,否,gk100 真实
,物理,华南师范大学,211,239,239组,不限,不限,0,585,38927,5500,广州,否,gk100 真实
,物理,广东工业大学,普通,210,210组,不限,不限,0,585,39361,5500,其他,否,gk100 真实
,物理,深圳大学,普通,255,255组(地方专项),不限,不限,0,585,39480,5500,其他,否,gk100 真实
,物理,深圳技术大学,普通,202,202组,不限,不限,0,584,40017,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,216,216组,不限,不限,0,583,41496,5500,其他,否,gk100 真实
,物理,深圳大学,普通,243,243组(中外合作）,不限,不限,0,583,41502,5500,其他,否,gk100 真实
,物理,南方医科大学,普通,204,204组,不限,不限,0,582,42303,5500,其他,否,gk100 真实
,物理,北师香港浸会大学,普通,202,202组(内地香港合作办学),不限,不限,0,582,42491,5500,其他,否,gk100 真实
,物理,华南师范大学,211,248,248组(地方专项）,不限,不限,0,581,42883,5500,广州,否,gk100 真实
,物理,华南师范大学(汕尾校区),211,203,203组,不限,不限,0,580,44060,5500,广州,否,gk100 真实
,物理,广东工业大学,普通,209,209组,不限,不限,0,580,44239,5500,其他,否,gk100 真实
,物理,深圳技术大学,普通,201,201组,不限,不限,0,580,44470,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,208,208组,不限,不限,0,579,45115,5500,其他,否,gk100 真实
,物理,广州大学,普通,204,204组,不限,不限,0,579,45324,5500,其他,否,gk100 真实
,物理,南方医科大学,普通,206,206组,不限,不限,0,578,46350,5500,其他,否,gk100 真实
,物理,深圳大学,普通,252,252组(地方专项）,不限,不限,0,578,46794,5500,其他,否,gk100 真实
,物理,华南师范大学,211,241,241组(中外合作）,不限,不限,0,577,46824,5500,广州,否,gk100 真实
,物理,华南师范大学(汕尾校区),211,205,205组,不限,不限,0,577,47047,5500,广州,否,gk100 真实
,物理,华南农业大学,普通,217,217组,不限,不限,0,577,47222,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,231,231组,不限,不限,0,577,47617,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,225,225组,不限,不限,0,577,47667,5500,其他,否,gk100 真实
,物理,广州大学,普通,201,201组,不限,不限,0,576,47996,5500,其他,否,gk100 真实
,物理,华南师范大学,211,242,242组(中外合作）,不限,不限,0,576,48137,5500,广州,否,gk100 真实
,物理,深圳北理莫斯科大学,普通,202,202组（中外合作）,不限,不限,0,575,49167,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,202,202组,不限,不限,0,575,49432,5500,其他,否,gk100 真实
,物理,南方医科大学,普通,205,205组,不限,不限,0,575,49484,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,273,273组（国际班）,不限,不限,0,575,49625,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,221,221组,不限,不限,0,575,49648,5500,其他,否,gk100 真实
,物理,华南师范大学(汕尾校区),211,202,202组,不限,不限,0,574,50274,5500,广州,否,gk100 真实
,物理,广州大学,普通,205,205组,不限,不限,0,574,50737,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,221,221组,不限,不限,0,574,50851,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,220,220组,不限,不限,0,574,50998,5500,其他,否,gk100 真实
,物理,广东工业大学(揭阳校区),普通,202,202组,不限,不限,0,573,51141,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,217,217组,不限,不限,0,573,51625,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,222,222组,不限,不限,0,573,51860,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,212,212组,不限,不限,0,573,52168,5500,其他,否,gk100 真实
,物理,深圳大学,普通,254,254组（地方专项）,不限,不限,0,572,52310,5500,其他,否,gk100 真实
,物理,广州医科大学,普通,203,203组,不限,不限,0,572,52651,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,232,232组,不限,不限,0,572,52750,5500,其他,否,gk100 真实
,物理,深圳职业技术大学,普通,202,202组,不限,不限,0,572,52888,5500,其他,否,gk100 真实
,物理,深圳大学,普通,256,256组(地方专项),不限,不限,0,571,53491,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,231,231组,不限,不限,0,571,53856,5500,其他,否,gk100 真实
,物理,广州大学,普通,209,209组,不限,不限,0,571,54481,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,226,226组,不限,不限,0,570,54622,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,215,215组,不限,不限,0,570,54632,5500,其他,否,gk100 真实
,物理,华南师范大学,211,243,243组(联合培养),不限,不限,0,570,54775,5500,广州,否,gk100 真实
,物理,广州中医药大学,普通,203,203组,不限,不限,0,570,54788,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,233,233组,不限,不限,0,570,54979,5500,其他,否,gk100 真实
,物理,汕头大学医学院,普通,212,212组,不限,不限,0,570,55583,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,223,223组,不限,不限,0,569,55825,5500,其他,否,gk100 真实
,物理,广州大学,普通,203,203组,不限,不限,0,569,56115,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,222,222组,不限,不限,0,569,56296,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,204,204组,不限,不限,0,569,56476,5500,其他,否,gk100 真实
,物理,广州大学,普通,208,208组,不限,不限,0,569,56546,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,210,210组,不限,不限,0,568,57705,5500,其他,否,gk100 真实
,物理,广州大学,普通,215,215组,不限,不限,0,567,58550,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,211,211组,不限,不限,0,567,59001,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,210,210组,不限,不限,0,566,59597,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,214,214组,不限,不限,0,566,59722,5500,其他,否,gk100 真实
,物理,深圳职业技术大学,普通,203,203组,不限,不限,0,566,59726,5500,其他,否,gk100 真实
,物理,广州大学,普通,202,202组,不限,不限,0,566,59770,5500,其他,否,gk100 真实
,物理,华南师范大学,211,247,247组（地方专项）,不限,不限,0,566,59785,5500,广州,否,gk100 真实
,物理,华南农业大学,普通,214,214组,不限,不限,0,566,59846,5500,其他,否,gk100 真实
,物理,广州大学,普通,211,211组,不限,不限,0,566,59857,5500,其他,否,gk100 真实
,物理,广州大学,普通,243,243组(地方专项),不限,不限,0,566,60104,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,215,215组,不限,不限,0,566,60375,5500,其他,否,gk100 真实
,物理,深圳信息职业技术大学,普通,201,201组,不限,不限,0,566,60409,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,206,206组,不限,不限,0,565,60677,5500,其他,否,gk100 真实
,物理,深圳北理莫斯科大学,普通,203,203组(中外合作）,不限,不限,0,565,61023,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,215,215组(地方专项）,不限,不限,0,565,61026,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,216,216组,不限,不限,0,565,61493,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,213,213组,不限,不限,0,565,61613,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,214,214组,不限,不限,0,565,61705,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,270,270组(联合培养）,不限,不限,0,565,61818,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,218,218组,不限,不限,0,564,62109,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,232,232组,不限,不限,0,564,62452,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,213,213组,不限,不限,0,564,62976,5500,其他,否,gk100 真实
,物理,佛山大学,普通,208,208组,不限,不限,0,563,63250,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,211,211组,不限,不限,0,563,63316,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,201,201组,不限,不限,0,563,63807,5500,其他,否,gk100 真实
,物理,广州大学,普通,210,210组,不限,不限,0,563,63839,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,212,212组,不限,不限,0,562,64419,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,227,227组,不限,不限,0,562,64594,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,215,215组,不限,不限,0,562,64922,5500,其他,否,gk100 真实
,物理,佛山大学,普通,214,214组,不限,不限,0,562,65419,5500,其他,否,gk100 真实
,物理,汕头大学,普通,210,210组(地方专项）,不限,不限,0,561,65824,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,209,209组,不限,不限,0,561,66612,5500,其他,否,gk100 真实
,物理,华南师范大学,211,245,245组(地方专项),不限,不限,0,561,66628,5500,广州,否,gk100 真实
,物理,华南师范大学,211,245,245组(地方专项）,不限,不限,0,561,66628,5500,广州,否,gk100 真实
,物理,广州中医药大学,普通,214,214组(地方专项),不限,不限,0,560,66870,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,233,233组,不限,不限,0,560,66889,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,202,202组,不限,不限,0,560,66914,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,262,262组（学分互认）,不限,不限,0,560,67661,5500,其他,否,gk100 真实
,物理,广州大学,普通,213,213组,不限,不限,0,560,67914,5500,其他,否,gk100 真实
,物理,佛山大学,普通,201,201组,不限,不限,0,560,67916,5500,其他,否,gk100 真实
,物理,广州大学,普通,212,212组,不限,不限,0,559,68590,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,228,228组,不限,不限,0,559,69261,5500,其他,否,gk100 真实
,物理,汕头大学,普通,205,205组,不限,不限,0,559,69279,5500,其他,否,gk100 真实
,物理,广州大学,普通,207,207组,不限,不限,0,558,69482,5500,其他,否,gk100 真实
,物理,广州医科大学,普通,204,204组,不限,不限,0,558,69922,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,272,272组(联合培养）,不限,不限,0,558,69940,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,267,267组（学分互认）,不限,不限,0,558,70663,5500,其他,否,gk100 真实
,物理,深圳北理莫斯科大学,普通,201,201组(中外合作),不限,不限,0,557,71348,5500,其他,否,gk100 真实
,物理,广州大学,普通,206,206组,不限,不限,0,557,71501,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,211,211组,不限,不限,0,556,72264,5500,其他,否,gk100 真实
,物理,汕头大学,普通,206,206组,不限,不限,0,555,73663,5500,其他,否,gk100 真实
,物理,广州大学,普通,214,214组,不限,不限,0,555,74228,5500,其他,否,gk100 真实
,物理,广州大学,普通,241,241组（地方专项）,不限,不限,0,555,74469,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,220,220组(地方专项）,不限,不限,0,554,74811,5500,其他,否,gk100 真实
,物理,华南师范大学,211,246,246组(地方专项),不限,不限,0,554,74938,5500,广州,否,gk100 真实
,物理,广州大学,普通,242,242组(地方专项）,不限,不限,0,554,75026,5500,其他,否,gk100 真实
,物理,汕头大学,普通,203,203组,不限,不限,0,554,75184,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,282,282组（地方专项）,不限,不限,0,554,75638,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,204,204组,不限,不限,0,553,77060,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,206,206组,不限,不限,0,552,77858,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,208,208组,不限,不限,0,552,78244,5500,其他,否,gk100 真实
,物理,汕头大学,普通,204,204组,不限,不限,0,552,78313,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,201,201组,不限,不限,0,552,78347,5500,其他,否,gk100 真实
,物理,汕头大学医学院,普通,214,214组,不限,不限,0,552,78487,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,203,203组,不限,不限,0,552,78639,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,205,205组,不限,不限,0,552,78713,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,271,271组（联合培养）,不限,不限,0,552,78827,5500,其他,否,gk100 真实
,物理,佛山大学,普通,212,212组,不限,不限,0,551,79200,5500,其他,否,gk100 真实
,物理,佛山大学,普通,203,203组,不限,不限,0,551,79242,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,210,210组,不限,不限,0,551,80003,5500,其他,否,gk100 真实
,物理,广州中医药大学,普通,207,207组,不限,不限,0,550,80400,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,201,201组,不限,不限,0,550,80470,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,215,215组,不限,不限,0,550,80517,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,202,202组,不限,不限,0,550,80557,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,211,211组(地方专项）,不限,不限,0,550,80698,5500,其他,否,gk100 真实
,物理,佛山大学,普通,202,202组,不限,不限,0,550,80916,5500,其他,否,gk100 真实
,物理,广东医科大学,普通,207,207组,不限,不限,0,550,81400,5500,其他,否,gk100 真实
,物理,佛山大学,普通,207,207组,不限,不限,0,550,81498,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,208,208组,不限,不限,0,549,81883,5500,其他,否,gk100 真实
,物理,广东工业大学,普通,265,265组(学分互认）,不限,不限,0,549,82152,5500,其他,否,gk100 真实
,物理,广东药科大学,普通,207,207组,不限,不限,0,549,82980,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,209,209组,不限,不限,0,548,83881,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,202,202组,不限,不限,0,548,84422,5500,其他,否,gk100 真实
,物理,佛山大学,普通,206,206组,不限,不限,0,547,84615,5500,其他,否,gk100 真实
,物理,广东海洋大学,普通,224,224组,不限,不限,0,547,85706,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,216,216组,不限,不限,0,546,86381,5500,其他,否,gk100 真实
,物理,东莞理工学院,普通,212,212组(粤台联合）,不限,不限,0,546,87018,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,208,208组,不限,不限,0,546,87086,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,210,210组,不限,不限,0,546,87285,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,206,206组,不限,不限,0,546,87636,5500,其他,否,gk100 真实
,物理,广东警官学院,普通,201,201组,不限,不限,0,545,88040,5500,其他,否,gk100 真实
,物理,广东外语外贸大学,普通,217,217组(粤澳合作),不限,不限,0,545,88613,5500,其他,否,gk100 真实
,物理,广东第二师范学院,普通,205,205组,不限,不限,0,545,88803,5500,其他,否,gk100 真实
,物理,佛山大学,普通,211,211组,不限,不限,0,545,88989,5500,其他,否,gk100 真实
,物理,佛山大学,普通,205,205组,不限,不限,0,544,89495,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,251,251组(国际班）,不限,不限,0,544,89623,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,204,204组,不限,不限,0,544,89870,5500,其他,否,gk100 真实
,物理,广东财经大学,普通,213,213组,不限,不限,0,543,90887,5500,其他,否,gk100 真实
,物理,惠州学院,普通,226,226组,不限,不限,0,543,91006,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,207,207组,不限,不限,0,543,91405,5500,其他,否,gk100 真实
,物理,广州大学,普通,244,244组(地方专项),不限,不限,0,543,91784,5500,其他,否,gk100 真实
,物理,华南农业大学,普通,253,253组(中外合作）,不限,不限,0,543,91803,5500,其他,否,gk100 真实
,物理,佛山大学,普通,204,204组,不限,不限,0,543,91968,5500,其他,否,gk100 真实
,物理,广州医科大学,普通,206,206组(地方专项),不限,不限,0,542,92283,5500,其他,否,gk100 真实
,物理,广东技术师范大学,普通,211,211组,不限,不限,0,542,92374,5500,其他,否,gk100 真实
