year,subject,school_name,school_type,group_id,group_code,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
,,贵州中医药大学,普通,01,1,不限,历史,30,529,29314,5500,其他,否,jseea 官方
,,贵州财经大学,普通,02,2,不限,历史,30,530,29143,5500,其他,否,jseea 官方
,,安顺学院,普通,01,1,不限,历史,30,509,47750,5500,其他,否,jseea 官方
,,黔南民族师范学院,普通,01,1,不限,历史,30,506,48500,5500,其他,否,jseea 官方
,,贵州工程应用技术学院,普通,01,1,不限,历史,30,507,48250,5500,其他,否,jseea 官方
,,贵州商学院,普通,01,1,不限,历史,30,507,48250,5500,其他,否,jseea 官方
,,遵义师范学院,普通,01,1,不限,历史,30,517,45750,5500,其他,否,jseea 官方
,,遵义师范学院,普通,02,2,思想政治,历史,30,517,45750,5500,其他,否,jseea 官方
,,六盘水师范学院,普通,01,1,不限,历史,30,507,48250,5500,其他,否,jseea 官方
,,贵州警察学院,普通,01,1,不限,历史,30,537,27943,5500,其他,否,jseea 官方
,,贵阳康养职业大学,普通,01,1,不限,历史,30,506,48500,5500,其他,否,jseea 官方
,,云南大学,211,01,1,不限,历史,30,580,8000,5500,其他,否,jseea 官方
,,云南大学,211,02,2,不限,历史,30,595,7000,5500,其他,否,jseea 官方
,,重庆大学,985,02,2,不限,历史,30,618,2050,5500,其他,否,jseea 官方
,,宜宾学院,普通,01,1,不限,历史,30,513,46750,5500,其他,否,jseea 官方
,,海南热带海洋学院,普通,03,3,思想政治,历史,30,507,48250,5500,其他,否,jseea 官方
,,西南民族大学,普通,01,1,不限,历史,30,561,14892,5500,其他,否,jseea 官方
,,西华大学,普通,01,1,不限,历史,30,536,28114,5500,其他,否,jseea 官方
,,四川音乐学院,普通,01,1,不限,历史,30,512,47000,5500,其他,否,jseea 官方
,,成都体育学院,普通,01,1,不限,历史,30,513,46750,5500,其他,否,jseea 官方
,,成都信息工程大学,普通,01,1,不限,历史,30,543,22568,5500,其他,否,jseea 官方
,,成都理工大学,普通,03,3,不限,历史,30,567,14250,5500,其他,否,jseea 官方
,,成都理工大学,普通,02,2,不限,历史,30,552,21275,5500,其他,否,jseea 官方
,,电子科技大学,985,01,1,不限,历史,30,614,2150,5500,其他,否,jseea 官方
,,川北医学院,普通,01,1,生物,历史|生物,30,512,47000,5500,其他,否,jseea 官方
,,西南财经大学,211,02,2,不限,历史,30,613,2175,5500,其他,否,jseea 官方
