school_name,group_code,min_score,min_rank,subject,xuanke_req,is_special,year,plan_count
湖北工程学院,第06组（中外合作）,473,110300,物理,不限,否,2025,0
湖北经济学院,第15组（中外合作）,473,110300,物理,不限,否,2025,0
湖北民族大学,第23组（中外合作）,473,110300,物理,不限,否,2025,0
武昌首义学院,第04组,473,110300,物理,不限,否,2025,0
长江大学文理学院,第08组,473,110300,物理,不限,否,2025,0
三峡大学科技学院,第04组,473,110300,物理,不限,否,2025,0
荆楚理工学院,第10组（中外合作）,471,112100,物理,不限,否,2025,0
武昌理工学院,第06组,471,112100,物理,不限,否,2025,0
武昌首义学院,第03组,470,113000,物理,不限,否,2025,0
武汉学院,第03组,469,113800,物理,不限,否,2025,0
三峡大学科技学院,第02组,468,114600,物理,不限,否,2025,0
武昌首义学院,第02组,466,116200,物理,不限,否,2025,0
武汉学院,第05组,464,117800,物理,不限,否,2025,0
湖北恩施学院,第06组,464,117800,物理,不限,否,2025,0
湖北大学知行学院,第02组,462,119400,物理,不限,否,2025,0
湖北大学知行学院,第04组,462,119400,物理,不限,否,2025,0
三峡大学科技学院,第03组,462,119400,物理,不限,否,2025,0
湖北工业大学工程技术学院,第03组,462,119400,物理,不限,否,2025,0
长江大学文理学院,第05组,461,120200,物理,不限,否,2025,0
湖北工业大学工程技术学院,第02组,461,120200,物理,不限,否,2025,0
武昌理工学院,第03组,460,121000,物理,不限,否,2025,0
长江大学文理学院,第09组,459,121800,物理,不限,否,2025,0
武汉东湖学院,第04组,458,122600,物理,不限,否,2025,0
武汉学院,第04组,458,122600,物理,不限,否,2025,0
武汉东湖学院,第02组,457,123400,物理,不限,否,2025,0
武汉东湖学院,第03组,457,123400,物理,不限,否,2025,0
文华学院,第05组,457,123400,物理,不限,否,2025,0
长江大学文理学院,第06组,457,123400,物理,不限,否,2025,0
文华学院,第03组,456,124200,物理,不限,否,2025,0
武汉工商学院,第03组,456,124200,物理,不限,否,2025,0
长江大学文理学院,第07组,456,124200,物理,不限,否,2025,0
文华学院,第06组,455,125000,物理,不限,否,2025,0
武汉文理学院,第07组（护理类）,455,125000,物理,不限,否,2025,0
湖北经济学院法商学院,第03组,455,125000,物理,不限,否,2025,0
文华学院,第07组,454,125800,物理,不限,否,2025,0
武汉文理学院,第04组,454,125800,物理,不限,否,2025,0
湖北文理学院理工学院,第02组,454,125800,物理,不限,否,2025,0
湖北工程学院新技术学院,第02组,454,125800,物理,不限,否,2025,0
武昌理工学院,第07组,453,126600,物理,不限,否,2025,0
武汉工商学院,第05组,452,127400,物理,不限,否,2025,0
湖北医药学院药护学院,第02组,452,127400,物理,不限,否,2025,0
武汉生物工程学院,第05组,451,128200,物理,不限,否,2025,0
武昌理工学院,第04组,450,129000,物理,不限,否,2025,0
武昌理工学院,第05组,450,129000,物理,不限,否,2025,0
湖北工程学院新技术学院,第03组,450,129000,物理,不限,否,2025,0
湖北师范大学文理学院,第02组,450,129000,物理,不限,否,2025,0
武昌理工学院,第09组,448,130400,物理,不限,否,2025,0
湖北经济学院法商学院,第04组,448,130400,物理,不限,否,2025,0
湖北恩施学院,第08组,448,130400,物理,不限,否,2025,0
武昌理工学院,第08组,447,131100,物理,不限,否,2025,0
湖北医药学院药护学院,第03组,447,131100,物理,不限,否,2025,0
湖北大学知行学院,第03组,446,131800,物理,不限,否,2025,0
文华学院,第04组,443,133900,物理,不限,否,2025,0
武汉华夏理工学院,第05组,443,133900,物理,不限,否,2025,0
武汉华夏理工学院,第03组,442,134600,物理,不限,否,2025,0
武昌理工学院,第10组,442,134600,物理,不限,否,2025,0
湖北文理学院理工学院,第03组,442,134600,物理,不限,否,2025,0
武汉城市学院,第02组,441,135300,物理,不限,否,2025,0
湖北医药学院药护学院,第04组（护理类）,441,135300,物理,不限,否,2025,0
湖北经济学院法商学院,第02组,440,136000,物理,不限,否,2025,0
武汉工程大学邮电与信息工程学院,第03组,439,136600,物理,不限,否,2025,0
湖北恩施学院,第11组（护理类）,439,136600,物理,不限,否,2025,0
武汉体育学院体育科技学院,第02组,438,137200,物理,不限,否,2025,0
武汉纺织大学外经贸学院,第03组,438,137200,物理,不限,否,2025,0
武汉晴川学院,第05组,437,137800,物理,不限,否,2025,0
湖北师范大学文理学院,第03组,437,137800,物理,不限,否,2025,0
武汉学院,第02组,436,138400,物理,不限,否,2025,0
湖北恩施学院,第04组,436,138400,物理,不限,否,2025,0
武汉工程大学邮电与信息工程学院,第05组,435,139000,物理,不限,否,2025,0
武昌工学院,第03组,435,139000,物理,不限,否,2025,0
武汉华夏理工学院,第06组,434,139600,物理,不限,否,2025,0
湖北三峡航空学院,第03组,434,139600,物理,不限,否,2025,0
汉口学院,第03组,433,140200,物理,不限,否,2025,0
武汉城市学院,第03组,433,140200,物理,不限,否,2025,0
武汉纺织大学外经贸学院,第02组,433,140200,物理,不限,否,2025,0
武汉文理学院,第06组,432,140800,物理,不限,否,2025,0
武汉晴川学院,第03组,431,141400,物理,不限,否,2025,0
武汉文理学院,第05组,430,142000,物理,不限,否,2025,0
湖北恩施学院,第09组,430,142000,物理,不限,否,2025,0
湖北三峡航空学院,第02组,429,142500,物理,不限,否,2025,0
武汉传媒学院,第02组,428,143000,物理,不限,否,2025,0
武汉华夏理工学院,第04组,428,143000,物理,不限,否,2025,0
湖北恩施学院,第10组,428,143000,物理,不限,否,2025,0
武汉晴川学院,第06组,427,143500,物理,不限,否,2025,0
武汉工程大学邮电与信息工程学院,第04组,427,143500,物理,不限,否,2025,0
武汉工程大学邮电与信息工程学院,第06组,427,143500,物理,不限,否,2025,0
武汉晴川学院,第04组,426,144000,物理,不限,否,2025,0
汉口学院,第02组,426,144000,物理,不限,否,2025,0
武汉传媒学院,第03组,426,144000,物理,不限,否,2025,0
武汉设计工程学院,第02组,426,144000,物理,不限,否,2025,0
武汉设计工程学院,第03组,426,144000,物理,不限,否,2025,0
武汉设计工程学院,第04组,426,144000,物理,不限,否,2025,0
武汉工程科技学院,第02组,426,144000,物理,不限,否,2025,0
武汉工程科技学院,第03组,426,144000,物理,不限,否,2025,0
武昌理工学院,第11组（中外合作）,426,144000,物理,不限,否,2025,0
武汉工商学院,第04组,426,144000,物理,不限,否,2025,0
武汉工商学院,第06组,426,144000,物理,不限,否,2025,0
武汉工商学院,第07组,426,144000,物理,不限,否,2025,0
荆州学院,第02组,426,144000,物理,不限,否,2025,0
荆州学院,第03组,426,144000,物理,不限,否,2025,0
荆州学院,第04组,426,144000,物理,不限,否,2025,0
武昌工学院,第02组,426,144000,物理,不限,否,2025,0
武汉纺织大学外经贸学院,第04组,426,144000,物理,不限,否,2025,0
湖北恩施学院,第05组,426,144000,物理,不限,否,2025,0
湖北商贸学院,第02组,426,144000,物理,不限,否,2025,0
湖北商贸学院,第03组,426,144000,物理,不限,否,2025,0
武汉生物工程学院,第03组,426,144000,物理,不限,否,2025,0
武汉生物工程学院,第04组,426,144000,物理,不限,否,2025,0
