school_name,group_code,min_score,min_rank,subject,xuanke_req,is_special,year,plan_count
广东外语外贸大学南国商学院,225组,471,217164,物理,不限,否,2025,0
广东白云学院,207组,470,218889,物理,不限,否,2025,0
广东东软学院,215组,470,219009,物理,不限,否,2025,0
广东外语外贸大学南国商学院,223组,470,219021,物理,不限,否,2025,0
广东白云学院,204组,469,220573,物理,不限,否,2025,0
广州南方学院,208组,469,221524,物理,不限,否,2025,0
广东东软学院,207组,468,221810,物理,不限,否,2025,0
广东白云学院,201组,468,222256,物理,不限,否,2025,0
广州软件学院,213组,467,223548,物理,不限,否,2025,0
华南农业大学珠江学院,206组,467,225026,物理,不限,否,2025,0
广东白云学院,203组,466,225555,物理,不限,否,2025,0
广东第二师范学院,230组（学分互认）,466,226180,物理,不限,否,2025,0
广东外语外贸大学南国商学院,233组（国际班）,466,226471,物理,不限,否,2025,0
广东科技学院,210组(联合培养）,466,226716,物理,不限,否,2025,0
广东白云学院,217组,466,226728,物理,不限,否,2025,0
广州软件学院,207组(校企联合培养),464,229534,物理,不限,否,2025,0
广州软件学院,208组(校企联合培养),463,230421,物理,不限,否,2025,0
广州软件学院,215组,463,230736,物理,不限,否,2025,0
广州南方学院,211组,463,230851,物理,不限,否,2025,0
广州商学院,205组,463,230853,物理,不限,否,2025,0
广州软件学院,209组(校企联合培养),463,230920,物理,不限,否,2025,0
广东东软学院,211组,463,231749,物理,不限,否,2025,0
广东东软学院,216组,462,232258,物理,不限,否,2025,0
华南农业大学珠江学院,205组,462,232650,物理,不限,否,2025,0
广州商学院,204组,462,232927,物理,不限,否,2025,0
广州软件学院,211组(校企联合培养),460,235821,物理,不限,否,2025,0
广东东软学院,209组,460,236468,物理,不限,否,2025,0
广东白云学院,212组,460,236808,物理,不限,否,2025,0
广东东软学院,210组,460,236889,物理,不限,否,2025,0
广东白云学院,202组(校企联合培养),460,236909,物理,不限,否,2025,0
广州应用科技学院,216组,459,237613,物理,不限,否,2025,0
广东培正学院,203组,459,237799,物理,不限,否,2025,0
广州软件学院,206组(校企联合培养),459,238586,物理,不限,否,2025,0
广州软件学院,210组(校企联合培养）,458,239822,物理,不限,否,2025,0
广州商学院,208组,458,240270,物理,不限,否,2025,0
广东东软学院,208组,457,242062,物理,不限,否,2025,0
广东白云学院,211组,456,242715,物理,不限,否,2025,0
东莞城市学院,214组,456,243743,物理,不限,否,2025,0
广东外语外贸大学南国商学院,232组（国际班）,455,245151,物理,不限,否,2025,0
广东白云学院,210组,455,245339,物理,不限,否,2025,0
广东东软学院,217组,455,245639,物理,不限,否,2025,0
广东白云学院,213组(校企联合培养),454,245994,物理,不限,否,2025,0
广州软件学院,214组,452,250313,物理,不限,否,2025,0
广州理工学院,202组,450,253100,物理,不限,否,2025,0
广东科技学院,206组,449,254929,物理,不限,否,2025,0
广东白云学院,214组(校企联合培养),448,257199,物理,不限,否,2025,0
广东白云学院,206组,447,257936,物理,不限,否,2025,0
广州软件学院,203组,447,258240,物理,不限,否,2025,0
广州理工学院,201组,446,259886,物理,不限,否,2025,0
东莞城市学院,217组,445,261092,物理,不限,否,2025,0
东莞城市学院,218组,445,261312,物理,不限,否,2025,0
广州商学院,206组(中外合作）,445,261519,物理,不限,否,2025,0
广州南方学院,215组(联合培养),444,262318,物理,不限,否,2025,0
广州科技职业技术大学,210组(校企联合培养),444,262540,物理,不限,否,2025,0
广东白云学院,205组,444,263134,物理,不限,否,2025,0
广东白云学院,215组(国际班),444,263293,物理,不限,否,2025,0
广东科技学院,208组(联合培养),444,263851,物理,不限,否,2025,0
广东科技学院,211组,444,263887,物理,不限,否,2025,0
广州华立学院,201组,443,264467,物理,不限,否,2025,0
广东培正学院,204组（学分互认）,443,264570,物理,不限,否,2025,0
广州科技职业技术大学,208组(校企联合培养),443,265331,物理,不限,否,2025,0
东莞城市学院,215组,440,269938,物理,不限,否,2025,0
广州华立学院,204组,439,270732,物理,不限,否,2025,0
广州华商学院,213组,439,271306,物理,不限,否,2025,0
广州华立学院,203组(联合培养）,439,271729,物理,不限,否,2025,0
广州应用科技学院,214组,438,272247,物理,不限,否,2025,0
广州应用科技学院,213组,438,272353,物理,不限,否,2025,0
广州南方学院,217组(中外合作）,438,272656,物理,不限,否,2025,0
广州应用科技学院,226组(联合培养),438,273101,物理,不限,否,2025,0
华南农业大学珠江学院,204组,438,273131,物理,不限,否,2025,0
广州南方学院,212组（联合培养）,438,273442,物理,不限,否,2025,0
广州南方学院,213组(联合培养),437,273783,物理,不限,否,2025,0
广州商学院,207组(联合培养）,437,273799,物理,不限,否,2025,0
广东理工学院,207组,437,273804,物理,不限,否,2025,0
广州工商学院,223组(中外合作办学-联合培养）,437,273885,物理,不限,否,2025,0
广州南方学院,214组（联合培养）,437,274209,物理,不限,否,2025,0
广东白云学院,216组(国际班),437,274378,物理,不限,否,2025,0
广州华商学院,215组,437,274693,物理,不限,否,2025,0
广东工商职业技术大学,210组,437,274743,物理,不限,否,2025,0
广州工商学院,215组,437,274784,物理,不限,否,2025,0
广东理工学院,205组,437,275027,物理,不限,否,2025,0
广东科技学院,209组(联合培养),437,275032,物理,不限,否,2025,0
广东东软学院,218组(中外合作）,436,275519,物理,不限,否,2025,0
广东工商职业技术大学,211组,436,275659,物理,不限,否,2025,0
东莞城市学院,212组（联合培养）,436,275663,物理,不限,否,2025,0
广州华商学院,216组(国际班）,436,275716,物理,不限,否,2025,0
广州华商学院,217组(联合培养),436,275731,物理,不限,否,2025,0
广州应用科技学院,225组(联合培养）,436,275792,物理,不限,否,2025,0
湛江科技学院,203组,436,275816,物理,不限,否,2025,0
广州工商学院,221组,436,275896,物理,不限,否,2025,0
广州华立学院,206组,436,275914,物理,不限,否,2025,0
广州南方学院,216组(联合培养),436,276021,物理,不限,否,2025,0
广州软件学院,204组,436,276031,物理,不限,否,2025,0
广州工商学院,220组,436,276050,物理,不限,否,2025,0
广州工商学院,213组,436,276071,物理,不限,否,2025,0
广州应用科技学院,218组,436,276160,物理,不限,否,2025,0
广州科技职业技术大学,203组,436,276185,物理,不限,否,2025,0
广东理工学院,208组,436,276324,物理,不限,否,2025,0
广州工商学院,214组,436,276341,物理,不限,否,2025,0
广州应用科技学院,222组(校企联合培养),436,276345,物理,不限,否,2025,0
广州工商学院,222组,436,276353,物理,不限,否,2025,0
广州华商学院,214组,436,276373,物理,不限,否,2025,0
广州应用科技学院,217组,436,276376,物理,不限,否,2025,0
广东科技学院,207组,436,276393,物理,不限,否,2025,0
东莞城市学院,213组(联合培养),436,276398,物理,不限,否,2025,0
广州应用科技学院,224组,436,276423,物理,不限,否,2025,0
广州工商学院,217组,436,276431,物理,不限,否,2025,0
广州华立学院,202组,436,276435,物理,不限,否,2025,0
广州工商学院,212组,436,276436,物理,不限,否,2025,0
广州应用科技学院,220组,436,276450,物理,不限,否,2025,0
广东理工学院,206组,436,276488,物理,不限,否,2025,0
广东工商职业技术大学,209组,436,276489,物理,不限,否,2025,0
湛江科技学院,201组,436,276491,物理,不限,否,2025,0
广州华立学院,207组,436,276499,物理,不限,否,2025,0
广东工商职业技术大学,202组,436,276500,物理,不限,否,2025,0
东莞城市学院,216组,436,276512,物理,不限,否,2025,0
广州工商学院,216组(国际班),436,276515,物理,不限,否,2025,0
广州应用科技学院,219组,436,276530,物理,不限,否,2025,0
广州应用科技学院,223组,436,276531,物理,不限,否,2025,0
广州华商学院,212组,436,276534,物理,不限,否,2025,0
广州工商学院,219组,436,276536,物理,不限,否,2025,0
广东理工学院,209组,436,276541,物理,不限,否,2025,0
广东培正学院,202组,436,276542,物理,不限,否,2025,0
广东培正学院,201组,436,276552,物理,不限,否,2025,0
广东理工学院,204组,436,276564,物理,不限,否,2025,0
广州工商学院,218组,436,276568,物理,不限,否,2025,0
广东科技学院,205组,436,276571,物理,不限,否,2025,0
湛江科技学院,202组,436,276574,物理,不限,否,2025,0
广州华立学院,205组,436,276575,物理,不限,否,2025,0
广东工商职业技术大学,201组,436,276580,物理,不限,否,2025,0
广州工商学院,211组,436,276582,物理,不限,否,2025,0
广州应用科技学院,221组,436,276583,物理,不限,否,2025,0
广州华商学院,211组,436,276586,物理,不限,否,2025,0
广东技术师范大学,230组(少数民族班),425,292533,物理,不限,否,2025,0
广东技术师范大学,231组(少数民族班),425,292581,物理,不限,否,2025,0
