year,subject,school_name,school_type,group_id,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
2024,物理,武汉理工大学,211,7,化,物理|化学,30,607,14519,5500,武汉,是,555edu 逐校
2024,物理,武汉理工大学,211,6,不限,物理,30,597,19063,5500,武汉,否,555edu 逐校
2024,物理,湖北经济学院,普通,437,（07）,物理,30,537,58872,5500,武汉,否,555edu 逐校
2024,物理,武昌工学院,普通,437,（02）,物理,30,459,123172,5500,武汉,否,555edu 逐校
2024,物理,江汉大学,普通,437,（13）,物理,30,580,28232,5500,武汉,否,555edu 逐校
2024,物理,湖北恩施学院,普通,437,（07）,物理,30,481,105285,5500,其他,否,555edu 逐校
2024,物理,长江大学,普通,9,化,物理|化学,30,536,59716,5500,荆州,否,555edu 逐校
2024,物理,长江大学,普通,10,化,物理|化学,30,544,53258,5500,荆州,否,555edu 逐校
2024,物理,长江大学,普通,11,化,物理|化学,30,560,41438,5500,荆州,否,555edu 逐校
2024,物理,武汉科技大学,普通,9,化,物理|化学,30,567,36659,5500,武汉,否,555edu 逐校
2024,物理,湖北医药学院药护学院,普通,2,化,物理|化学,30,458,123967,5500,其他,否,555edu 逐校
2024,物理,湖北医药学院药护学院,普通,1,不限,物理,30,472,112660,5500,其他,否,555edu 逐校
2024,物理,湖北工业大学工程技术学院,普通,437,（02）,物理,30,474,111081,5500,其他,否,555edu 逐校
2024,物理,空军预警学院,普通,3,首选物理，再选化学,物理,30,580,28232,5500,其他,否,555edu 逐校
2024,物理,空军预警学院,普通,2,首选物理，再选化学,物理,30,594,20493,5500,其他,否,555edu 逐校
2024,物理,空军预警学院,普通,1,首选物理，再选化学,物理,30,629,7056,5500,其他,否,555edu 逐校
2024,物理,武汉科技大学,普通,11,生,物理|生物,30,568,35978,5500,武汉,是,555edu 逐校
2024,物理,武汉科技大学,普通,10,化,物理|化学,30,571,33957,5500,武汉,是,555edu 逐校
2024,物理,武汉科技大学,普通,8,化,物理|化学,30,575,31351,5500,武汉,否,555edu 逐校
2024,物理,长江大学,普通,12,化,物理|化学,30,534,61292,5500,荆州,是,555edu 逐校
2024,物理,武汉科技大学,普通,7,化,物理|化学,30,570,34621,5500,武汉,否,555edu 逐校
2024,物理,武汉科技大学,普通,6,化,物理|化学,30,577,30080,5500,武汉,否,555edu 逐校
2024,物理,武汉科技大学,普通,5,化,物理|化学,30,581,27591,5500,武汉,否,555edu 逐校
2024,物理,武汉科技大学,普通,4,化,物理|化学,30,593,20986,5500,武汉,否,555edu 逐校
2024,物理,武汉科技大学,普通,3,不限,物理,30,570,34621,5500,武汉,否,555edu 逐校
2024,物理,武汉体育学院,普通,437,（03）,物理,30,521,71942,5500,武汉,否,555edu 逐校
2024,物理,长江大学,普通,14,生,物理|生物,30,540,56499,5500,荆州,否,555edu 逐校
2024,物理,长江大学,普通,13,化,物理|化学,30,528,66198,5500,荆州,是,555edu 逐校
2024,物理,湖北大学,普通,21,化,物理|化学,30,557,43617,5500,武汉,是,555edu 逐校
2024,物理,湖北医药学院,普通,437,（03）,物理,30,547,51044,5500,十堰,否,555edu 逐校
2024,物理,湖北大学,普通,19,化,物理|化学,30,540,56499,5500,武汉,否,555edu 逐校
2024,物理,黄冈师范学院,普通,8,化,物理|化学,30,492,96035,5500,黄冈,否,555edu 逐校
2024,物理,华中农业大学,211,8,化,物理|化学,30,596,19537,5500,武汉,是,555edu 逐校
2024,物理,华中农业大学,211,7,化,物理|化学,30,583,26392,5500,武汉,否,555edu 逐校
2024,物理,华中农业大学,211,6,化,物理|化学,30,597,19063,5500,武汉,否,555edu 逐校
2024,物理,华中农业大学,211,5,不限,物理,30,589,23071,5500,武汉,否,555edu 逐校
2024,物理,华中农业大学,211,4,不限,物理,30,593,20986,5500,武汉,否,555edu 逐校
2024,物理,华中农业大学,211,3,不限,物理,30,593,20986,5500,武汉,是,555edu 逐校
2024,物理,黄冈师范学院,普通,10,地,物理|地理,30,524,69503,5500,黄冈,否,555edu 逐校
2024,物理,黄冈师范学院,普通,9,化,物理|化学,30,508,82752,5500,黄冈,是,555edu 逐校
2024,物理,黄冈师范学院,普通,7,不限,物理,30,501,88667,5500,黄冈,否,555edu 逐校
2024,物理,华中农业大学,211,10,地,物理|地理,30,605,15356,5500,武汉,否,555edu 逐校
2024,物理,黄冈师范学院,普通,6,不限,物理,30,514,77702,5500,黄冈,否,555edu 逐校
2024,物理,湖北工业大学,普通,12,化,物理|化学,30,559,42136,5500,武汉,是,555edu 逐校
2024,物理,湖北工业大学,普通,11,化,物理|化学,30,557,43617,5500,武汉,是,555edu 逐校
2024,物理,湖北工业大学,普通,10,化,物理|化学,30,554,45841,5500,武汉,否,555edu 逐校
2024,物理,湖北工业大学,普通,9,化,物理|化学,30,541,55676,5500,武汉,否,555edu 逐校
2024,物理,湖北工业大学,普通,8,化,物理|化学,30,557,43617,5500,武汉,否,555edu 逐校
2024,物理,湖北工业大学,普通,7,化,物理|化学,30,560,41438,5500,武汉,否,555edu 逐校
2024,物理,湖北工业大学,普通,6,化,物理|化学,30,574,31969,5500,武汉,否,555edu 逐校
2024,物理,华中农业大学,211,9,生,物理|生物,30,598,18563,5500,武汉,否,555edu 逐校
2024,物理,湖北文理学院,普通,12,首选物理，再选化学,物理,30,527,67041,5500,襄阳,否,555edu 逐校
2024,物理,湖北大学,普通,18,化,物理|化学,30,557,43617,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,9,化,物理|化学,30,583,26392,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,17,化,物理|化学,30,544,53258,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,16,地,物理|地理,30,572,33269,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,15,化,物理|化学,30,562,40042,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,14,不限,物理,30,571,33957,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,13,化,物理|化学,30,572,33269,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,12,不限,物理,30,576,30713,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,11,化,物理|化学,30,580,28232,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,10,化,物理|化学,30,579,28901,5500,武汉,否,555edu 逐校
2024,物理,湖北大学,普通,8,化,物理|化学,30,586,24681,5500,武汉,否,555edu 逐校
2024,物理,湖北文理学院,普通,9,首选物理，再选化学,物理,30,516,76045,5500,襄阳,否,555edu 逐校
2024,物理,荆楚理工学院,普通,437,（07）,物理,30,517,75276,5500,荆门,否,555edu 逐校
2024,物理,湖北文理学院,普通,13,首选物理，再选化学,物理,30,505,85330,5500,襄阳,是,555edu 逐校
2024,物理,湖北文理学院,普通,14,首选物理，再选生物,物理,30,507,83628,5500,襄阳,是,555edu 逐校
2024,物理,湖北文理学院,普通,11,首选物理，再选化学,物理,30,458,123967,5500,襄阳,否,555edu 逐校
2024,物理,湖北文理学院,普通,10,首选物理，再选化学,物理,30,501,88667,5500,襄阳,否,555edu 逐校
2024,物理,湖北文理学院,普通,7,首选物理，再选不限,物理,30,507,83628,5500,襄阳,否,555edu 逐校
2024,物理,湖北文理学院,普通,8,首选物理，再选不限,物理,30,507,83628,5500,襄阳,否,555edu 逐校
2024,物理,湖北文理学院,普通,15,首选物理，再选地理,物理,30,512,79400,5500,襄阳,否,555edu 逐校
2024,物理,三峡大学,普通,8,不限,物理,30,555,45051,5500,宜昌,否,dxsbb 6261 一本
2024,物理,中南民族大学,普通,8,不限,物理,30,561,40713,5500,武汉,否,dxsbb 6261 一本
2024,物理,中南民族大学,普通,6,不限,物理,30,567,36659,5500,武汉,否,dxsbb 6261 一本
2024,物理,江汉大学,普通,9,不限,物理,30,555,45051,5500,武汉,否,dxsbb 6261 一本
2024,物理,三峡大学,普通,9,不限,物理,30,554,45841,5500,宜昌,否,dxsbb 6261 一本
2024,物理,江汉大学,普通,8,不限,物理,30,544,53258,5500,武汉,否,dxsbb 6261 一本
2024,物理,三峡大学,普通,12,不限,物理,30,546,51834,5500,宜昌,否,dxsbb 6261 一本
2024,物理,江汉大学,普通,5,不限,物理,30,539,57256,5500,武汉,否,dxsbb 6261 一本
2024,物理,江汉大学,普通,10,不限,物理,30,539,57256,5500,武汉,否,dxsbb 6261 一本
2024,物理,三峡大学,普通,13,不限,物理,30,552,47282,5500,宜昌,否,dxsbb 6261 一本
2024,物理,江汉大学,普通,12,不限,物理,30,534,61292,5500,武汉,否,dxsbb 6261 一本
2024,物理,江汉大学,普通,6,不限,物理,30,546,51834,5500,武汉,否,dxsbb 6261 一本
2024,物理,三峡大学,普通,11,不限,物理,30,548,50295,5500,宜昌,否,dxsbb 6261 一本
2024,物理,江汉大学,普通,7,不限,物理,30,548,50295,5500,武汉,否,dxsbb 6261 一本
2024,物理,江汉大学,普通,11,不限,物理,30,549,49538,5500,武汉,否,dxsbb 6261 一本
2024,物理,三峡大学,普通,15,不限,物理,30,576,30713,5500,宜昌,否,dxsbb 6261 一本
2024,物理,三峡大学,普通,14,不限,物理,30,545,52528,5500,宜昌,否,dxsbb 6261 一本
2024,物理,中南 民族 大学,普通,9,不限,物理,30,577,30080,5500,其他,否,dxsbb 6261 一本
2024,物理,中南财经政法大学,211,18,不限,物理,30,611,12932,5500,武汉,否,dxsbb 6261 一本
2024,物理,华中 师范 大学,普通,20,不限,物理,30,623,8760,5500,其他,否,dxsbb 6261 一本
2024,物理,中南 财经  政法 大学,普通,14,不限,物理,30,627,7659,5500,其他,否,dxsbb 6261 一本
2024,物理,武汉 理工 大学,普通,8,不限,物理,30,636,5326,5500,其他,否,dxsbb 6261 一本
2024,物理,江汉大学,普通,13,不限,物理,30,580,28232,5500,武汉,否,dxsbb 6261 一本
2024,物理,中南财经政法大学,211,16,不限,物理,30,599,18084,5500,武汉,否,dxsbb 6261 一本
2024,物理,中南财经政法大学,211,15,不限,物理,30,601,17139,5500,武汉,否,dxsbb 6261 一本
2024,物理,由山大学,普通,9,不限,物理,30,627,7659,5500,其他,否,dxsbb OCR PNG
2024,物理,中山大学,985,5,不限,物理,30,634,5756,5500,广州,否,dxsbb OCR PNG
2024,物理,南京 理工大学,普通,0,不限,物理,30,609,13728,5500,其他,否,dxsbb OCR PNG
2024,物理,大连海事大学,普通,8,不限,物理,30,589,23071,5500,其他,否,dxsbb OCR PNG
2024,物理,大连海事大学,普通,7,不限,物理,30,601,17139,5500,其他,否,dxsbb OCR PNG
2024,物理,大连海事大学,普通,5,不限,物理,30,595,20005,5500,其他,否,dxsbb OCR PNG
2024,物理,大连海事大学,普通,4,不限,物理,30,593,20986,5500,其他,否,dxsbb OCR PNG
2024,物理,东北大学,985,4,不限,物理,30,606,14934,5500,其他,否,dxsbb OCR PNG
2024,物理,大连理工大学,985,4,不限,物理,30,626,7910,5500,其他,否,dxsbb OCR PNG
2024,物理,大连理工大学,985,93,不限,物理,30,637,5099,5500,其他,否,dxsbb OCR PNG
2024,物理,华北电力大学(保定),211,4,不限,物理,30,608,14116,5500,其他,否,dxsbb OCR PNG
2024,物理,华北电力大学(保定),211,0,不限,物理,30,592,21511,5500,其他,否,dxsbb OCR PNG
2024,物理,中国民航大学,普通,5,不限,物理,30,567,36659,5500,其他,否,dxsbb OCR PNG
2024,物理,中国民航大学,普通,4,不限,物理,30,563,39348,5500,其他,是,dxsbb OCR PNG
2024,物理,中国民航大学,普通,3,不限,物理,30,570,34621,5500,其他,否,dxsbb OCR PNG
2024,物理,南开大学,985,0,不限,物理,30,640,4495,5500,其他,否,dxsbb OCR PNG
2024,物理,华北电力大学 (北京),211,2,不限,物理,30,592,21511,5500,其他,否,dxsbb OCR PNG
2024,物理,中国政法大学,211,3,不限,物理,30,624,8486,5500,北京,否,dxsbb OCR PNG
2024,物理,中央民族大学,985,7,不限,物理,30,602,16685,5500,北京,否,dxsbb OCR PNG
2024,物理,复旦大学,985,4,不限,物理,30,677,412,5500,上海,否,dxsbb OCR PNG
2024,物理,河海大学,211,3,不限,物理,30,609,13728,5500,南京,否,dxsbb OCR PNG
2024,物理,中国人民大学,985,10,不限,物理,30,678,372,5500,北京,否,dxsbb OCR PNG
2024,物理,南大学,普通,20,不限,物理,30,612,12536,5500,其他,否,dxsbb OCR PNG
2024,物理,中国民用航空飞往学院,普通,6,不限,物理,30,530,64476,5500,其他,否,dxsbb OCR PNG
2024,物理,中国民用航空飞行学院,普通,10,不限,物理,30,526,67862,5500,其他,否,dxsbb OCR PNG
2024,物理,中南大学,985,8,不限,物理,30,618,10372,5500,其他,否,dxsbb OCR PNG
2024,物理,中南大学,985,7,不限,物理,30,628,7356,5500,其他,否,dxsbb OCR PNG
2024,物理,中国地质大学 (武汉),普通,10,不限,物理,30,596,19537,5500,其他,是,dxsbb OCR PNG
2024,物理,中国地质大学(武汉),211,6,不限,物理,30,607,14519,5500,其他,否,dxsbb OCR PNG
2024,物理,山东大学,985,4,不限,物理,30,630,6777,5500,其他,否,dxsbb OCR PNG
2024,物理,区门大学,普通,6,不限,物理,30,636,5326,5500,其他,否,dxsbb OCR PNG
2024,物理,合肥工业大学,211,4,不限,物理,30,593,20986,5500,合肥,是,dxsbb OCR PNG
2024,物理,中央民族大学,985,6,不限,物理,30,596,19537,5500,北京,否,dxsbb OCR PNG
2024,物理,中央美术学院,普通,3,不限,物理,30,513,78557,5500,其他,否,dxsbb OCR PNG
2024,物理,北京体育大学,211,15,不限,物理,30,590,22473,5500,北京,否,dxsbb OCR PNG
2024,物理,北京体育大学,211,14,不限,物理,30,600,17613,5500,北京,否,dxsbb OCR PNG
2024,物理,北京邮电大学,211,5,不限,物理,30,636,5326,5500,北京,否,dxsbb OCR PNG
2024,物理,北京邮电大学,211,3,不限,物理,30,614,11756,5500,北京,是,dxsbb OCR PNG
2024,物理,北京邮电大学,211,2,不限,物理,30,619,10035,5500,北京,是,dxsbb OCR PNG
2024,物理,北京化工大学,211,5,不限,物理,30,596,19537,5500,北京,是,dxsbb OCR PNG
2024,物理,北京化工大学,211,4,不限,物理,30,612,12536,5500,北京,否,dxsbb OCR PNG
2024,物理,北京化工大学,211,3,不限,物理,30,608,14116,5500,北京,否,dxsbb OCR PNG
2024,物理,北京化工大学,211,2,不限,物理,30,586,24681,5500,北京,是,dxsbb OCR PNG
2024,物理,北京科技大学,211,5,不限,物理,30,599,18084,5500,北京,是,dxsbb OCR PNG
2024,物理,北京科技大学,211,3,不限,物理,30,624,8486,5500,北京,否,dxsbb OCR PNG
2024,物理,北京科技大学,211,2,不限,物理,30,622,9067,5500,北京,否,dxsbb OCR PNG
2024,物理,北京理工大学,985,4,不限,物理,30,631,6509,5500,北京,否,dxsbb OCR PNG
2024,物理,北京理工大学,985,3,不限,物理,30,638,4890,5500,北京,是,dxsbb OCR PNG
2024,物理,北京理工大学,985,2,不限,物理,30,652,2453,5500,北京,否,dxsbb OCR PNG
2024,物理,清华大学,985,4,不限,物理,30,692,71,5500,北京,否,dxsbb OCR PNG
2024,物理,中国人民大学,985,14,不限,物理,30,646,3362,5500,北京,是,dxsbb OCR PNG
2024,物理,中国人民大学,985,12,不限,物理,30,649,2879,5500,北京,是,dxsbb OCR PNG
2024,物理,中国人民大学,985,11,不限,物理,30,666,963,5500,北京,否,dxsbb OCR PNG
2024,物理,北京邮电大学,211,6,不限,物理,30,625,8215,5500,北京,是,dxsbb OCR PNG
2024,物理,中国农业大学,985,4,不限,物理,30,625,8215,5500,北京,否,dxsbb OCR PNG
2024,物理,北京林业大学,211,5,不限,物理,30,592,21511,5500,北京,否,dxsbb OCR PNG
2024,物理,中国传媒大学,211,6,不限,物理,30,603,16230,5500,北京,否,dxsbb OCR PNG
2024,物理,北京体育大学,211,13,不限,物理,30,583,26392,5500,北京,是,dxsbb OCR PNG
2024,物理,北京体育大学,211,8,不限,物理,30,553,46538,5500,北京,否,dxsbb OCR PNG
2024,物理,对外经济贸易大学,211,7,不限,物理,30,619,10035,5500,北京,否,dxsbb OCR PNG
2024,物理,中央财经大学,211,7,不限,物理,30,613,12158,5500,北京,是,dxsbb OCR PNG
2024,物理,中央财经大学,211,6,不限,物理,30,628,7356,5500,北京,否,dxsbb OCR PNG
2024,物理,中央财经大学,211,5,不限,物理,30,609,13728,5500,北京,是,dxsbb OCR PNG
2024,物理,中国传媒大学,211,99,不限,物理,30,605,15356,5500,北京,是,dxsbb OCR PNG
2024,物理,北京外国语大学,211,5,不限,物理,30,590,22473,5500,北京,是,dxsbb OCR PNG
2024,物理,北京林业大学,211,6,不限,物理,30,593,20986,5500,北京,否,dxsbb OCR PNG
2024,物理,北京中医药大学,211,3,不限,物理,30,578,29462,5500,北京,是,dxsbb OCR PNG
2024,物理,北京中医药大学,211,2,不限,物理,30,595,20005,5500,北京,否,dxsbb OCR PNG
2024,物理,北京林业大学,211,15,不限,物理,30,606,14934,5500,北京,否,dxsbb OCR PNG
2024,物理,北京林业大学,211,14,不限,物理,30,598,18563,5500,北京,否,dxsbb OCR PNG
2024,物理,北京林业大学,211,13,不限,物理,30,591,21997,5500,北京,是,dxsbb OCR PNG
2024,物理,北京林业大学,211,10,不限,物理,30,595,20005,5500,北京,否,dxsbb OCR PNG
