year,subject,school_name,school_type,group_id,group_code,xuanke_req,xuanke_subjects,plan_count,min_score,min_rank,tuition_yuan,city,is_special,data_source
,历史,中国人民大学(苏州校区),985,02,02组(中外合作),不限,不限,0,627,1489,5500,北京,是,gk100 TOP100
,历史,山东大学,985,03,03组,不限,不限,0,627,1489,5500,其他,否,gk100 TOP100
,历史,哈尔滨工业大学,985,01,01组,不限,不限,0,627,1489,5500,其他,否,gk100 TOP100
,历史,上海外国语大学,普通,03,03组,不限,不限,0,626,1599,5500,上海,否,gk100 TOP100
,历史,上海财经大学,211,02,02组,不限,不限,0,626,1599,5500,上海,否,gk100 TOP100
,历史,北京外国语大学,211,03,03组,不限,不限,0,626,1599,5500,北京,否,gk100 TOP100
,历史,重庆大学,985,02,02组,不限,不限,0,626,1599,5500,其他,否,gk100 TOP100
,历史,华东师范大学,普通,02,02组,不限,不限,0,625,1693,5500,上海,否,gk100 TOP100
,历史,山东大学,985,02,02组,不限,不限,0,625,1693,5500,其他,否,gk100 TOP100
,历史,湖南大学,985,01,01组,不限,不限,0,625,1693,5500,其他,否,gk100 TOP100
,历史,南京师范大学,211,07,07组,不限,不限,0,624,1795,5500,南京,否,gk100 TOP100
,历史,华东政法大学,普通,01,01组,不限,不限,0,624,1795,5500,其他,否,gk100 TOP100
,历史,华南理工大学,985,01,01组,不限,不限,0,624,1795,5500,广州,否,gk100 TOP100
,历史,南京师范大学,211,06,06组,不限,不限,0,623,1928,5500,南京,否,gk100 TOP100
,历史,华中科技大学,985,01,01组,不限,不限,0,623,1928,5500,武汉,否,gk100 TOP100
,历史,四川大学,985,02,02组,不限,不限,0,623,1928,5500,其他,否,gk100 TOP100
,历史,苏州大学,211,04,04组,不限,不限,0,622,2030,5500,其他,否,gk100 TOP100
,历史,中国农业大学,985,01,01组,不限,不限,0,622,2030,5500,北京,否,gk100 TOP100
,历史,苏州大学,211,05,05组,不限,不限,0,621,2130,5500,其他,否,gk100 TOP100
,历史,中南大学,985,01,01组,不限,不限,0,621,2130,5500,其他,否,gk100 TOP100
,历史,哈尔滨工业大学(深圳),985,01,01组,不限,不限,0,621,2130,5500,其他,否,gk100 TOP100
,历史,山东大学(威海),985,01,01组,不限,不限,0,620,2253,5500,其他,否,gk100 TOP100
,历史,吉林大学,985,04,04组,不限,不限,0,620,2253,5500,其他,否,gk100 TOP100
,历史,西南政法大学,普通,03,03组(中外合作),不限,不限,0,620,2253,5500,其他,是,gk100 TOP100
,历史,中国海洋大学,985,03,03组(中外合作),不限,不限,0,618,2510,5500,其他,是,gk100 TOP100
,历史,北京外国语大学,211,02,02组,不限,不限,0,618,2510,5500,北京,否,gk100 TOP100
,历史,中国传媒大学,211,05,05组,不限,不限,0,618,2510,5500,北京,否,gk100 TOP100
,历史,电子科技大学,985,01,01组,不限,不限,0,618,2510,5500,其他,否,gk100 TOP100
,历史,西北工业大学,985,01,01组,不限,不限,0,618,2510,5500,其他,否,gk100 TOP100
,历史,西北工业大学,985,02,02组,不限,不限,0,618,2510,5500,其他,否,gk100 TOP100
,历史,北京交通大学,211,01,01组,不限,不限,0,617,2644,5500,北京,否,gk100 TOP100
,历史,吉林大学,985,02,02组,不限,不限,0,617,2644,5500,其他,否,gk100 TOP100
,历史,上海外国语大学,普通,02,02组,不限,不限,0,616,2784,5500,上海,否,gk100 TOP100
,历史,中国海洋大学,985,02,02组,不限,不限,0,616,2784,5500,其他,否,gk100 TOP100
,历史,中央民族大学,985,01,01组,不限,不限,0,616,2784,5500,北京,否,gk100 TOP100
,历史,北京电影学院,普通,06,06组,不限,不限,0,616,2784,5500,其他,否,gk100 TOP100
,历史,南京师范大学,211,11,11组,不限,不限,0,615,2944,5500,南京,否,gk100 TOP100
,历史,上海外国语大学,普通,01,01组,不限,不限,0,615,2944,5500,上海,否,gk100 TOP100
,历史,中国海洋大学,985,04,04组,不限,不限,0,615,2944,5500,其他,否,gk100 TOP100
,历史,中国传媒大学,211,02,02组,不限,不限,0,615,2944,5500,北京,否,gk100 TOP100
,历史,大连海事大学,普通,02,02组(中外合作),不限,不限,0,615,2944,5500,其他,是,gk100 TOP100
,历史,西南财经大学,211,01,01组,不限,不限,0,615,2944,5500,其他,否,gk100 TOP100
,历史,南京航空航天大学,211,01,01组,不限,不限,0,614,3092,5500,南京,否,gk100 TOP100
,历史,苏州大学,211,06,06组,不限,不限,0,614,3092,5500,其他,否,gk100 TOP100
,历史,中央财经大学,211,02,02组(中外合作),不限,不限,0,614,3092,5500,北京,是,gk100 TOP100
,历史,中国传媒大学,211,04,04组,不限,不限,0,614,3092,5500,北京,否,gk100 TOP100
,历史,西北大学,普通,02,02组,不限,不限,0,614,3092,5500,其他,否,gk100 TOP100
,历史,厦门大学,985,02,02组(马来西亚分校),不限,不限,0,613,3261,5500,其他,是,gk100 TOP100
,历史,东北大学,985,01,01组,不限,不限,0,613,3261,5500,其他,否,gk100 TOP100
,历史,南京师范大学,211,12,12组,不限,不限,0,612,3431,5500,南京,否,gk100 TOP100
,历史,苏州大学,211,07,07组,不限,不限,0,612,3431,5500,其他,否,gk100 TOP100
,历史,华中师范大学,211,04,04组,不限,不限,0,612,3431,5500,武汉,否,gk100 TOP100
,历史,西北政法大学,普通,01,01组,不限,不限,0,612,3431,5500,其他,否,gk100 TOP100
,历史,兰州大学,985,02,02组,不限,不限,0,612,3431,5500,其他,否,gk100 TOP100
,历史,江南大学,211,01,01组,不限,不限,0,611,3605,5500,其他,否,gk100 TOP100
,历史,上海政法学院,普通,02,02组,不限,不限,0,611,3605,5500,其他,否,gk100 TOP100
,历史,南京理工大学,211,01,01组,不限,不限,0,610,3741,5500,南京,否,gk100 TOP100
,历史,北京外国语大学,211,04,04组(中外合作),不限,不限,0,610,3741,5500,北京,是,gk100 TOP100
,历史,大连理工大学,985,01,01组,不限,不限,0,610,3741,5500,其他,否,gk100 TOP100
,历史,东北师范大学,211,03,03组,不限,不限,0,610,3741,5500,其他,否,gk100 TOP100
,历史,华中师范大学,211,03,03组,不限,不限,0,610,3741,5500,武汉,否,gk100 TOP100
,历史,中南财经政法大学,211,01,01组,不限,不限,0,610,3741,5500,武汉,否,gk100 TOP100
,历史,河海大学,211,01,01组,不限,不限,0,609,3921,5500,南京,否,gk100 TOP100
,历史,西南政法大学,普通,02,02组,不限,不限,0,609,3921,5500,其他,否,gk100 TOP100
,历史,兰州大学,985,01,01组,不限,不限,0,609,3921,5500,其他,否,gk100 TOP100
,历史,北京科技大学,211,01,01组,不限,不限,0,608,4104,5500,北京,否,gk100 TOP100
