school_code,school_name,group_code,group_id,xuanke_req,plan_count,admitted,min_score,min_rank,year,subject,is_special
3210,天津城建大学,02,02,不限,30,0,512,47000,2024,历史,否
3211,天津外国语大学,01,01,不限,30,0,549,21706,2024,历史,否
3211,天津外国语大学,02,02,不限,30,0,551,21419,2024,历史,否
3211,天津外国语大学,03,03,思想政治,30,0,560,15000,2024,历史,否
3212,天津中医药大学,01,01,不限,30,0,558,20413,2024,历史,否
3212,天津中医药大学,02,02,化学,30,0,545,22281,2024,历史,否
3213,天津农学院,01,01,不限,30,0,515,46250,2024,历史,否
3217,天津体育学院,01,01,不限,30,0,512,47000,2024,历史,否
3218,天津职业技术师范大学,01,01,不限,30,0,533,28628,2024,历史,否
3301,石家庄铁道大学,01,01,不限,30,0,543,22568,2024,历史,否
3302,河北科技师范学院,01,01,不限,30,0,526,29828,2024,历史,否
3305,河北地质大学,01,01,不限,30,0,530,29143,2024,历史,否
3307,河北工业大学,01,01,不限,30,0,583,7800,2024,历史,否
3310,河北经贸大学,01,01,不限,30,0,534,28457,2024,历史,否
3310,河北经贸大学,02,02,不限,30,0,541,22856,2024,历史,否
3311,华北电力大学(保定),01,01,不限,30,0,582,7866,2024,历史,否
3312,河北大学,01,01,不限,30,0,546,22137,2024,历史,否
3314,河北师范大学,01,01,不限,30,0,541,22856,2024,历史,否
3315,河北金融学院,01,01,不限,30,0,525,30000,2024,历史,否
3318,防灾科技学院,01,01,不限,30,0,514,46500,2024,历史,否
3320,河北环境工程学院,01,01,不限,30,0,509,47750,2024,历史,否
3321,燕山大学,01,01,不限,30,0,555,20844,2024,历史,否
3322,东北大学秦皇岛分校,01,01,不限,30,0,596,6934,2024,历史,否
3332,华北理工大学,01,01,不限,30,0,542,22712,2024,历史,否
3333,衡水学院,01,01,不限,30,0,510,47500,2024,历史,否
3333,衡水学院,02,02,思想政治,30,0,513,46750,2024,历史,否
3341,北华航天工业学院,01,01,不限,30,0,514,46500,2024,历史,否
3344,邯郸学院,01,01,不限,30,0,511,47250,2024,历史,否
3350,张家口学院,01,01,不限,30,0,512,47000,2024,历史,否
3362,邢台学院,01,01,不限,30,0,510,47500,2024,历史,否
3365,沧州师范学院,01,01,不限,30,0,515,46250,2024,历史,否
3401,山西大学,01,01,不限,30,0,569,14036,2024,历史,否
3402,中北大学,01,01,不限,30,0,540,23000,2024,历史,否
3403,山西财经大学,01,01,不限,30,0,546,22137,2024,历史,否
3404,太原科技大学,01,01,不限,30,0,537,27943,2024,历史,否
3405,太原理工大学,01,01,不限,30,0,581,7933,2024,历史,否
3406,太原工业学院,01,01,不限,30,0,510,47500,2024,历史,否
3408,山西中医药大学,01,01,生物,30,0,536,28114,2024,历史,否
3410,山西农业大学,01,01,不限,30,0,521,44750,2024,历史,否
3410,山西农业大学,02,02,思想政治,30,0,523,44250,2024,历史,否
3412,山西传媒学院,01,01,不限,30,0,509,47750,2024,历史,否
3415,山西师范大学,01,01,不限,30,0,539,27600,2024,历史,否
3415,山西师范大学,02,02,思想政治,30,0,559,20269,2024,历史,否
3415,山西师范大学,03,03,地理,30,0,547,21993,2024,历史,否
3416,太原师范学院,01,01,不限,30,0,526,29828,2024,历史,否
3416,太原师范学院,02,02,不限,30,0,526,29828,2024,历史,否
3416,太原师范学院,03,03,不限,30,0,534,28457,2024,历史,否
3416,太原师范学院,04,04,不限,30,0,519,45250,2024,历史,否
3416,太原师范学院,05,05,地理,30,0,521,44750,2024,历史,否
3417,山西大同大学,01,01,不限,30,0,527,29657,2024,历史,否
3417,山西大同大学,02,02,思想政治,30,0,523,44250,2024,历史,否
3418,运城学院,01,01,不限,30,0,516,46000,2024,历史,否
3418,运城学院,02,02,思想政治,30,0,513,46750,2024,历史,否
3429,山西工程科技职业大学,01,01,不限,30,0,511,47250,2024,历史,否
3431,吕梁学院,01,01,不限,30,0,510,47500,2024,历史,否
3431,吕梁学院,02,02,生物,30,0,498,73454,2024,历史,否
3431,吕梁学院,03,03,思想政治,30,0,515,46250,2024,历史,否
3431,吕梁学院,04,04,地理,30,0,508,48000,2024,历史,否
3432,晋中学院,01,01,不限,30,0,508,48000,2024,历史,否
3433,山西工程技术学院,01,01,不限,30,0,510,47500,2024,历史,否
3434,山西科技学院,01,01,不限,30,0,509,47750,2024,历史,否
3506,内蒙古民族大学,01,01,不限,30,0,511,47250,2024,历史,否
3507,内蒙古财经大学,01,01,不限,30,0,512,47000,2024,历史,否
3511,内蒙古科技大学,01,01,不限,30,0,545,22281,2024,历史,否
3511,内蒙古科技大学,02,02,思想政治,30,0,522,44500,2024,历史,否
4101,东北大学,01,01,不限,30,0,604,2400,2024,历史,否
4102,辽宁大学,01,01,不限,30,0,527,29657,2024,历史,否
4102,辽宁大学,02,02,不限,30,0,508,48000,2024,历史,否
4102,辽宁大学,05,05,不限,30,0,584,7733,2024,历史,否
4104,沈阳药科大学,01,01,化学,30,0,478,97680,2024,历史,否
4108,沈阳工业大学,01,01,不限,30,0,538,27771,2024,历史,否
4109,沈阳理工大学,01,01,不限,30,0,534,28457,2024,历史,否
4112,鞍山师范学院,01,01,不限,30,0,508,48000,2024,历史,否
4113,沈阳医学院,01,01,生物,30,0,542,22712,2024,历史,否
4114,辽宁中医药大学,01,01,不限,30,0,517,45750,2024,历史,否
4114,辽宁中医药大学,02,02,化学,30,0,478,97680,2024,历史,否
4117,沈阳师范大学,01,01,不限,30,0,516,46000,2024,历史,否
4117,沈阳师范大学,02,02,不限,30,0,525,30000,2024,历史,否
4120,沈阳大学,01,01,不限,30,0,515,46250,2024,历史,否
4131,大连理工大学,01,01,不限,30,0,604,2400,2024,历史,否
4132,大连海事大学,02,02,不限,30,0,600,2500,2024,历史,否
4133,东北财经大学,03,03,不限,30,0,590,7333,2024,历史,否
4135,大连外国语大学,02,02,不限,30,0,555,20844,2024,历史,否
4135,大连外国语大学,03,03,不限,30,0,542,22712,2024,历史,否
4136,大连大学,01,01,不限,30,0,535,28286,2024,历史,否
4139,大连交通大学,01,01,不限,30,0,542,22712,2024,历史,否
4140,大连民族大学,01,01,不限,30,0,515,46250,2024,历史,否
4152,渤海大学,01,01,不限,30,0,528,29485,2024,历史,否
4152,渤海大学,02,02,不限,30,0,527,29657,2024,历史,否
4201,吉林大学,02,02,不限,30,0,628,540,2024,历史,否
4201,吉林大学,03,03,不限,30,0,613,2175,2024,历史,否
4201,吉林大学,04,04,思想政治,30,0,612,2200,2024,历史,否
4202,东北师范大学,02,02,不限,30,0,592,7200,2024,历史,否
4204,长春大学,01,01,不限,30,0,511,47250,2024,历史,否
4204,长春大学,03,03,不限,30,0,524,44000,2024,历史,否
4206,吉林财经大学,02,02,不限,30,0,546,22137,2024,历史,否
4207,长春师范大学,01,01,不限,30,0,513,46750,2024,历史,否
4207,长春师范大学,02,02,不限,30,0,520,45000,2024,历史,否
4210,吉林建筑大学,01,01,不限,30,0,513,46750,2024,历史,否
4210,吉林建筑大学,02,02,生物和地理,30,0,478,97680,2024,历史,否
4212,吉林工程技术师范学院,01,01,不限,30,0,497,73818,2024,历史,否
4215,吉林师范大学,01,01,不限,30,0,536,28114,2024,历史,否
4215,吉林师范大学,02,02,不限,30,0,521,44750,2024,历史,否
4215,吉林师范大学,03,03,不限,30,0,533,28628,2024,历史,否
4215,吉林师范大学,04,04,地理,30,0,552,21275,2024,历史,否
4220,吉林警察学院,01,01,不限,30,0,531,28971,2024,历史,否
4225,吉林农业科技学院,01,01,不限,30,0,507,48250,2024,历史,否
4228,吉林医药学院,01,01,不限,30,0,510,47500,2024,历史,否
4231,东北电力大学,01,01,不限,30,0,519,45250,2024,历史,否
4232,北华大学,01,01,不限,30,0,526,29828,2024,历史,否
4232,北华大学,02,02,思想政治,30,0,536,28114,2024,历史,否
4233,通化师范学院,01,01,不限,30,0,509,47750,2024,历史,否
4237,吉林工商学院,01,01,不限,30,0,510,47500,2024,历史,否
4241,白城师范学院,01,01,不限,30,0,509,47750,2024,历史,否
4241,白城师范学院,02,02,思想政治,30,0,512,47000,2024,历史,否
4241,白城师范学院,03,03,地理,30,0,512,47000,2024,历史,否
4301,哈尔滨工业大学,01,01,不限,30,0,618,2050,2024,历史,否
4302,哈尔滨工程大学,01,01,不限,30,0,586,7600,2024,历史,否
4302,哈尔滨工程大学,02,02,思想政治,30,0,588,7467,2024,历史,否
4303,东北林业大学,01,01,不限,30,0,580,8000,2024,历史,否
4304,东北农业大学,01,01,不限,30,0,574,13500,2024,历史,否
4306,黑龙江工程学院,01,01,不限,30,0,513,46750,2024,历史,否
4307,哈尔滨商业大学,01,01,不限,30,0,530,29143,2024,历史,否
4309,哈尔滨医科大学,01,01,生物,30,0,556,20700,2024,历史,否
4310,黑龙江科技大学,01,01,不限,30,0,517,45750,2024,历史,否
4310,黑龙江科技大学,02,02,思想政治,30,0,520,45000,2024,历史,否
4311,黑龙江大学,03,03,不限,30,0,555,20844,2024,历史,否
4311,黑龙江大学,04,04,思想政治,30,0,552,21275,2024,历史,否
4312,哈尔滨师范大学,01,01,不限,30,0,522,44500,2024,历史,否
4312,哈尔滨师范大学,02,02,不限,30,0,521,44750,2024,历史,否
4314,牡丹江师范学院,01,01,不限,30,0,510,47500,2024,历史,否
4315,哈尔滨金融学院,01,01,不限,30,0,515,46250,2024,历史,否
4323,哈尔滨学院,01,01,不限,30,0,514,46500,2024,历史,否
4323,哈尔滨学院,02,02,地理,30,0,512,47000,2024,历史,否
4324,大庆师范学院,01,01,不限,30,0,502,49500,2024,历史,否
4332,齐齐哈尔大学,01,01,不限,30,0,511,47250,2024,历史,否
4371,延边大学,01,01,不限,30,0,562,14785,2024,历史,否
5101,郑州大学,01,01,不限,30,0,587,7533,2024,历史,否
5104,河南工业大学,01,01,不限,30,0,545,22281,2024,历史,否
5105,郑州航空工业管理学院,01,01,不限,30,0,523,44250,2024,历史,否
5106,郑州轻工业大学,01,01,不限,30,0,536,28114,2024,历史,否
5110,河南科技学院,01,01,不限,30,0,516,46000,2024,历史,否
5114,河南中医药大学,01,01,不限,30,0,529,29314,2024,历史,否
5114,河南中医药大学,02,02,生物,30,0,551,21419,2024,历史,否
5117,河南农业大学,01,01,不限,30,0,537,27943,2024,历史,否
5118,信阳师范大学,01,01,不限,30,0,517,45750,2024,历史,否
5119,河南财经政法大学,01,01,不限,30,0,558,20413,2024,历史,否
5122,河南工程学院,01,01,不限,30,0,515,46250,2024,历史,否
5122,河南工程学院,02,02,思想政治,30,0,516,46000,2024,历史,否
5125,周口师范学院,01,01,不限,30,0,513,46750,2024,历史,否
5125,周口师范学院,02,02,思想政治,30,0,518,45500,2024,历史,否
5131,洛阳理工学院,01,01,不限,30,0,517,45750,2024,历史,否
5132,河南科技大学,01,01,不限,30,0,543,22568,2024,历史,否
5133,洛阳师范学院,01,01,不限,30,0,518,45500,2024,历史,否
5133,洛阳师范学院,02,02,思想政治,30,0,539,27600,2024,历史,否
5134,平顶山学院,01,01,不限,30,0,512,47000,2024,历史,否
5134,平顶山学院,02,02,思想政治,30,0,517,45750,2024,历史,否
5141,河南大学,01,01,不限,30,0,570,13928,2024,历史,否
5141,河南大学,02,02,思想政治,30,0,581,7933,2024,历史,否
5141,河南大学,03,03,地理,30,0,575,13393,2024,历史,否
5151,河南理工大学,01,01,不限,30,0,543,22568,2024,历史,否
5153,河南师范大学,01,01,不限,30,0,542,22712,2024,历史,否
5153,河南师范大学,02,02,思想政治,30,0,552,21275,2024,历史,否
5162,安阳师范学院,01,01,不限,30,0,517,45750,2024,历史,否
5162,安阳师范学院,02,02,思想政治,30,0,520,45000,2024,历史,否
5172,郑州工程技术学院,01,01,不限,30,0,512,47000,2024,历史,否
5173,新乡学院,01,01,不限,30,0,504,49000,2024,历史,否
5173,新乡学院,02,02,不限,30,0,510,47500,2024,历史,否
5174,许昌学院,01,01,不限,30,0,514,46500,2024,历史,否
5181,南阳师范学院,01,01,不限,30,0,516,46000,2024,历史,否
5181,南阳师范学院,03,03,不限,30,0,510,47500,2024,历史,否
5181,南阳师范学院,04,04,地理,30,0,516,46000,2024,历史,否
5182,南阳理工学院,01,01,不限,30,0,512,47000,2024,历史,否
5182,南阳理工学院,02,02,不限,30,0,512,47000,2024,历史,否
5182,南阳理工学院,03,03,不限,30,0,513,46750,2024,历史,否
5182,南阳理工学院,04,04,不限,30,0,511,47250,2024,历史,否
5191,黄淮学院,01,01,不限,30,0,512,47000,2024,历史,否
5193,河南城建学院,01,01,不限,30,0,508,48000,2024,历史,否
5198,商丘师范学院,01,01,不限,30,0,514,46500,2024,历史,否
5198,商丘师范学院,02,02,思想政治,30,0,529,29314,2024,历史,否
5198,商丘师范学院,03,03,地理,30,0,513,46750,2024,历史,否
5201,武汉大学,02,02,不限,30,0,635,488,2024,历史,否
5201,武汉大学,03,03,思想政治,30,0,634,495,2024,历史,否
5202,华中科技大学,01,01,不限,30,0,619,2025,2024,历史,否
5203,华中师范大学,01,01,不限,30,0,594,7067,2024,历史,否
5203,华中师范大学,02,02,思想政治,30,0,603,2425,2024,历史,否
5204,华中农业大学,01,01,不限,30,0,583,7800,2024,历史,否
5205,中国地质大学(武汉),01,01,不限,30,0,589,7400,2024,历史,否
5205,中国地质大学(武汉),02,02,思想政治,30,0,595,7000,2024,历史,否
5206,中南财经政法大学,03,03,不限,30,0,602,2450,2024,历史,否
5207,武汉理工大学,01,01,不限,30,0,587,7533,2024,历史,否
5208,中南民族大学,01,01,不限,30,0,556,20700,2024,历史,否
5208,中南民族大学,02,02,思想政治,30,0,560,15000,2024,历史,否
5209,湖北大学,01,01,不限,30,0,559,20269,2024,历史,否
5210,湖北美术学院,01,01,不限,30,0,513,46750,2024,历史,否
5211,湖北中医药大学,01,01,不限,30,0,535,28286,2024,历史,否
5211,湖北中医药大学,02,02,化学,30,0,478,97680,2024,历史,否
5212,武汉纺织大学,01,01,不限,30,0,543,22568,2024,历史,否
5213,武汉体育学院,01,01,不限,30,0,512,47000,2024,历史,否
5215,武汉工程大学,01,01,不限,30,0,550,21562,2024,历史,否
5216,武汉轻工大学,01,01,不限,30,0,538,27771,2024,历史,否
5220,湖北第二师范学院,01,01,不限,30,0,521,44750,2024,历史,否
5221,湖北经济学院,01,01,不限,30,0,535,28286,2024,历史,否
5225,汉江师范学院,01,01,不限,30,0,530,29143,2024,历史,否
5243,长江大学,01,01,不限,30,0,547,21993,2024,历史,否
5243,长江大学,02,02,生物,30,0,500,50000,2024,历史,否
5251,三峡大学,01,01,不限,30,0,534,28457,2024,历史,否
5261,湖北师范大学,01,01,不限,30,0,547,21993,2024,历史,否
5261,湖北师范大学,02,02,地理,30,0,549,21706,2024,历史,否
5265,湖北理工学院,01,01,不限,30,0,518,45500,2024,历史,否
5271,湖北警官学院,01,01,不限,30,0,542,22712,2024,历史,否
5285,荆楚理工学院,01,01,不限,30,0,513,46750,2024,历史,否
5287,湖北科技学院,01,01,不限,30,0,512,47000,2024,历史,否
5290,湖北文理学院,01,01,不限,30,0,505,48750,2024,历史,否
5290,湖北文理学院,02,02,不限,30,0,526,29828,2024,历史,否
5295,湖北工程学院,01,01,不限,30,0,513,46750,2024,历史,否
5301,湖南大学,01,01,不限,30,0,617,2075,2024,历史,否
5302,中南大学,01,01,不限,30,0,616,2100,2024,历史,否
5303,湖南师范大学,01,01,不限,30,0,585,7666,2024,历史,否
5303,湖南师范大学,02,02,思想政治,30,0,594,7067,2024,历史,否
5303,湖南师范大学,03,03,地理,30,0,591,7267,2024,历史,否
5305,湖南农业大学,01,01,不限,30,0,540,23000,2024,历史,否
5306,湖南工商大学,01,01,不限,30,0,542,22712,2024,历史,否
5306,湖南工商大学,02,02,地理,30,0,538,27771,2024,历史,否
5307,长沙理工大学,01,01,不限,30,0,546,22137,2024,历史,否
5308,长沙学院,01,01,不限,30,0,522,44500,2024,历史,否
5308,长沙学院,02,02,思想政治,30,0,524,44000,2024,历史,否
5308,长沙学院,03,03,地理,30,0,516,46000,2024,历史,否
5310,湖南人文科技学院,02,02,不限,30,0,511,47250,2024,历史,否
5310,湖南人文科技学院,03,03,思想政治,30,0,512,47000,2024,历史,否
5320,湖南财政经济学院,01,01,不限,30,0,526,29828,2024,历史,否
5321,湖南科技大学,01,01,不限,30,0,546,22137,2024,历史,否
5321,湖南科技大学,02,02,地理,30,0,583,7800,2024,历史,否
5322,湖南工程学院,01,01,不限,30,0,510,47500,2024,历史,否
5323,湘潭大学,01,01,不限,30,0,572,13714,2024,历史,否
5327,湖南工学院,01,01,不限,30,0,510,47500,2024,历史,否
5331,中南林业科技大学,01,01,不限,30,0,540,23000,2024,历史,否
5332,湖南工业大学,01,01,不限,30,0,537,27943,2024,历史,否
5332,湖南工业大学,02,02,不限,30,0,478,97680,2024,历史,否
5341,南华大学,01,01,不限,30,0,546,22137,2024,历史,否
5342,衡阳师范学院,01,01,不限,30,0,516,46000,2024,历史,否
5342,衡阳师范学院,02,02,思想政治,30,0,549,21706,2024,历史,否
5343,湖南文理学院,01,01,不限,30,0,513,46750,2024,历史,否
5351,湖南理工学院,01,01,不限,30,0,514,46500,2024,历史,否
5355,湖南城市学院,01,01,不限,30,0,511,47250,2024,历史,否
5361,吉首大学,01,01,不限,30,0,531,28971,2024,历史,否
5371,邵阳学院,01,01,不限,30,0,516,46000,2024,历史,否
5380,长沙师范学院,01,01,不限,30,0,525,30000,2024,历史,否
5381,湘南学院,01,01,不限,30,0,512,47000,2024,历史,否
5385,怀化学院,01,01,不限,30,0,515,46250,2024,历史,否
5385,怀化学院,02,02,不限,30,0,519,45250,2024,历史,否
5385,怀化学院,03,03,不限,30,0,523,44250,2024,历史,否
5385,怀化学院,04,04,思想政治,30,0,518,45500,2024,历史,否
5391,湖南科技学院,01,01,不限,30,0,512,47000,2024,历史,否
5391,湖南科技学院,02,02,思想政治,30,0,523,44250,2024,历史,否
5393,湖南女子学院,01,01,不限,30,0,508,48000,2024,历史,否
5401,中山大学,01,01,不限,30,0,628,540,2024,历史,否
5401,中山大学,02,02,思想政治,30,0,627,547,2024,历史,否
5402,华南理工大学,01,01,不限,30,0,616,2100,2024,历史,否
5404,广东外语外贸大学,01,01,不限,30,0,562,14785,2024,历史,否
5404,广东外语外贸大学,02,02,思想政治,30,0,573,13607,2024,历史,否
5405,广东医科大学,01,01,不限,30,0,508,48000,2024,历史,否
5407,暨南大学,01,01,不限,30,0,589,7400,2024,历史,否
5412,广东金融学院,01,01,不限,30,0,549,21706,2024,历史,否
5413,华南师范大学,01,01,不限,30,0,597,6867,2024,历史,否
5414,广东财经大学,01,01,不限,30,0,575,13393,2024,历史,否
5418,哈尔滨工业大学(深圳),01,01,不限,30,0,622,585,2024,历史,否
5419,广州大学,01,01,不限,30,0,565,14464,2024,历史,否
5420,广州中医药大学,01,01,不限,30,0,550,21562,2024,历史,否
5421,汕头大学,01,01,不限,30,0,556,20700,2024,历史,否
5422,南方医科大学,01,01,不限,30,0,555,20844,2024,历史,否
5423,广州体育学院,01,01,不限,30,0,510,47500,2024,历史,否
5437,韶关学院,01,01,不限,30,0,507,48250,2024,历史,否
5437,韶关学院,02,02,地理,30,0,509,47750,2024,历史,否
5451,深圳大学,01,01,不限,30,0,585,7666,2024,历史,否
5477,岭南师范学院,01,01,不限,30,0,513,46750,2024,历史,否
5477,岭南师范学院,02,02,地理,30,0,524,44000,2024,历史,否
5479,深圳技术大学,01,01,不限,30,0,557,20556,2024,历史,否
5504,南宁师范大学,01,01,不限,30,0,526,29828,2024,历史,否
5505,玉林师范学院,01,01,不限,30,0,509,47750,2024,历史,否
5505,玉林师范学院,02,02,不限,30,0,501,49750,2024,历史,否
5505,玉林师范学院,03,03,不限,30,0,510,47500,2024,历史,否
5505,玉林师范学院,04,04,不限,30,0,515,46250,2024,历史,否
5506,广西艺术学院,01,01,不限,30,0,491,76000,2024,历史,否
5506,广西艺术学院,02,02,不限,30,0,500,50000,2024,历史,否
5510,桂林医学院,01,01,生物,30,0,527,29657,2024,历史,否
5511,广西师范大学,01,01,不限,30,0,541,22856,2024,历史,否
5511,广西师范大学,02,02,思想政治,30,0,549,21706,2024,历史,否
5512,桂林理工大学,01,01,不限,30,0,518,45500,2024,历史,否
5517,右江民族医学院,01,01,生物,30,0,520,45000,2024,历史,否
5518,广西民族师范学院,01,01,不限,30,0,504,49000,2024,历史,否
5519,贺州学院,01,01,不限,30,0,507,48250,2024,历史,否
5521,桂林航天工业学院,01,01,不限,30,0,521,44750,2024,历史,否
5522,桂林旅游学院,02,02,不限,30,0,507,48250,2024,历史,否
5527,广西科技师范学院,01,01,不限,30,0,507,48250,2024,历史,否
5531,广西科技大学,01,01,不限,30,0,514,46500,2024,历史,否
5532,广西民族大学,01,01,不限,30,0,527,29657,2024,历史,否
5532,广西民族大学,02,02,不限,30,0,506,48500,2024,历史,否
5532,广西民族大学,03,03,思想政治,30,0,533,28628,2024,历史,否
5561,梧州学院,01,01,不限,30,0,507,48250,2024,历史,否
5561,梧州学院,02,02,思想政治,30,0,510,47500,2024,历史,否
5601,海南大学,02,02,不限,30,0,580,8000,2024,历史,否
5601,海南大学,03,03,不限,30,0,577,13179,2024,历史,否
5601,海南大学,04,04,思想政治,30,0,577,13179,2024,历史,否
5601,海南大学,05,05,思想政治,30,0,586,7600,2024,历史,否
5602,海南师范大学,02,02,不限,30,0,504,49000,2024,历史,否
5602,海南师范大学,04,04,不限,30,0,540,23000,2024,历史,否
5602,海南师范大学,05,05,思想政治,30,0,540,23000,2024,历史,否
5604,海南热带海洋学院,02,02,不限,30,0,509,47750,2024,历史,否
5604,海南热带海洋学院,03,03,思想政治,30,0,507,48250,2024,历史,否
5619,琼台师范学院,01,01,不限,30,0,511,47250,2024,历史,否
5619,琼台师范学院,02,02,思想政治,30,0,517,45750,2024,历史,否
6101,四川大学,02,02,不限,30,0,620,600,2024,历史,否
6102,西南交通大学,01,01,不限,30,0,583,7800,2024,历史,否
6102,西南交通大学,02,02,思想政治,30,0,592,7200,2024,历史,否
6103,西南财经大学,02,02,不限,30,0,613,2175,2024,历史,否
6104,电子科技大学,01,01,不限,30,0,614,2150,2024,历史,否
6105,西南民族大学,01,01,不限,30,0,561,14892,2024,历史,否
6106,成都理工大学,02,02,不限,30,0,552,21275,2024,历史,否
6106,成都理工大学,03,03,不限,30,0,567,14250,2024,历史,否
6107,成都信息工程大学,01,01,不限,30,0,543,22568,2024,历史,否
6108,成都体育学院,01,01,不限,30,0,513,46750,2024,历史,否
6109,四川音乐学院,01,01,不限,30,0,512,47000,2024,历史,否
6110,西华大学,01,01,不限,30,0,536,28114,2024,历史,否
6110,西华大学,02,02,思想政治,30,0,551,21419,2024,历史,否
6114,成都大学,02,02,不限,30,0,539,27600,2024,历史,否
6114,成都大学,03,03,不限,30,0,543,22568,2024,历史,否
6115,四川轻化工大学,01,01,不限,30,0,531,28971,2024,历史,否
6117,西昌学院,01,01,不限,30,0,506,48500,2024,历史,否
6118,内江师范学院,01,01,不限,30,0,532,28800,2024,历史,否
6118,内江师范学院,02,02,思想政治,30,0,526,29828,2024,历史,否
6120,四川警察学院,01,01,不限,30,0,538,27771,2024,历史,否
6129,成都师范学院,01,01,不限,30,0,529,29314,2024,历史,否
6129,成都师范学院,02,02,地理,30,0,535,28286,2024,历史,否
6131,西南科技大学,01,01,不限,30,0,536,28114,2024,历史,否
6140,四川师范大学,01,01,不限,30,0,579,12964,2024,历史,否
6140,四川师范大学,02,02,思想政治,30,0,570,13928,2024,历史,否
6140,四川师范大学,03,03,地理,30,0,562,14785,2024,历史,否
6141,西南石油大学,01,01,不限,30,0,554,20987,2024,历史,否
6144,绵阳师范学院,01,01,不限,30,0,512,47000,2024,历史,否
6151,乐山师范学院,01,01,不限,30,0,510,47500,2024,历史,否
6161,川北医学院,01,01,生物,30,0,512,47000,2024,历史,否
6181,宜宾学院,01,01,不限,30,0,513,46750,2024,历史,否
6187,攀枝花学院,01,01,不限,30,0,520,45000,2024,历史,否
6201,重庆大学,02,02,不限,30,0,618,2050,2024,历史,否
6201,重庆大学,03,03,不限,30,0,620,600,2024,历史,否
6202,西南大学,01,01,不限,30,0,588,7467,2024,历史,否
6202,西南大学,02,02,地理,30,0,596,6934,2024,历史,否
6203,西南政法大学,02,02,不限,30,0,604,2400,2024,历史,否
6206,重庆工商大学,01,01,不限,30,0,547,21993,2024,历史,否
6207,重庆交通大学,01,01,不限,30,0,545,22281,2024,历史,否
6208,重庆理工大学,01,01,不限,30,0,543,22568,2024,历史,否
6209,重庆邮电大学,01,01,不限,30,0,551,21419,2024,历史,否
6210,重庆师范大学,01,01,不限,30,0,547,21993,2024,历史,否
6210,重庆师范大学,02,02,不限,30,0,519,45250,2024,历史,否
6210,重庆师范大学,03,03,地理,30,0,564,14571,2024,历史,否
6211,四川美术学院,01,01,不限,30,0,502,49500,2024,历史,否
6212,四川外国语大学,02,02,不限,30,0,545,22281,2024,历史,否
6212,四川外国语大学,05,05,思想政治,30,0,563,14678,2024,历史,否
6213,重庆三峡学院,01,01,不限,30,0,516,46000,2024,历史,否
6214,长江师范学院,01,01,不限,30,0,526,29828,2024,历史,否
6214,长江师范学院,02,02,生物,30,0,507,48250,2024,历史,否
6221,重庆科技大学,01,01,不限,30,0,533,28628,2024,历史,否
6302,贵州中医药大学,01,01,不限,30,0,529,29314,2024,历史,否
6304,贵州财经大学,02,02,不限,30,0,530,29143,2024,历史,否
6308,安顺学院,01,01,不限,30,0,509,47750,2024,历史,否
6310,黔南民族师范学院,01,01,不限,30,0,506,48500,2024,历史,否
6315,贵州工程应用技术学院,01,01,不限,30,0,507,48250,2024,历史,否
6316,贵州商学院,01,01,不限,30,0,507,48250,2024,历史,否
6317,遵义师范学院,01,01,不限,30,0,517,45750,2024,历史,否
6317,遵义师范学院,02,02,思想政治,30,0,517,45750,2024,历史,否
6320,六盘水师范学院,01,01,不限,30,0,507,48250,2024,历史,否
6323,贵州警察学院,01,01,不限,30,0,537,27943,2024,历史,否
6324,贵阳康养职业大学,01,01,不限,30,0,506,48500,2024,历史,否
6401,云南大学,01,01,不限,30,0,580,8000,2024,历史,否
6401,云南大学,02,02,不限,30,0,595,7000,2024,历史,否
6401,云南大学,03,03,思想政治,30,0,591,7267,2024,历史,否
6402,云南师范大学,01,01,不限,30,0,547,21993,2024,历史,否
6402,云南师范大学,02,02,思想政治,30,0,555,20844,2024,历史,否
6402,云南师范大学,03,03,地理,30,0,554,20987,2024,历史,否
6403,云南艺术学院,01,01,不限,30,0,503,49250,2024,历史,否
6404,昆明理工大学,01,01,不限,30,0,544,22425,2024,历史,否
6404,昆明理工大学,02,02,地理,30,0,542,22712,2024,历史,否
6405,云南农业大学,02,02,不限,30,0,525,30000,2024,历史,否
6407,玉溪师范学院,01,01,不限,30,0,520,45000,2024,历史,否
6407,玉溪师范学院,02,02,思想政治,30,0,515,46250,2024,历史,否
6408,云南财经大学,01,01,不限,30,0,535,28286,2024,历史,否
6409,楚雄师范学院,01,01,不限,30,0,505,48750,2024,历史,否
6410,昆明学院,01,01,思想政治,30,0,516,46000,2024,历史,否
6411,大理大学,01,01,不限,30,0,531,28971,2024,历史,否
6411,大理大学,02,02,生物,30,0,514,46500,2024,历史,否
6413,红河学院,01,01,不限,30,0,507,48250,2024,历史,否
6414,云南民族大学,01,01,不限,30,0,531,28971,2024,历史,否
6414,云南民族大学,02,02,思想政治,30,0,530,29143,2024,历史,否
6417,曲靖师范学院,01,01,地理,30,0,524,44000,2024,历史,否
6419,普洱学院,01,01,不限,30,0,504,49000,2024,历史,否
6420,文山学院,01,01,不限,30,0,511,47250,2024,历史,否
6501,西藏大学,01,01,思想政治,30,0,560,15000,2024,历史,否
7101,西北大学,01,01,不限,30,0,595,7000,2024,历史,否
7102,西北工业大学,01,01,不限,30,0,608,2300,2024,历史,否
