school_code,school_name,group_code,group_id,xuanke_req,plan_count,admitted,min_score,min_rank,year,subject,is_special
8366,山西工商学院,03,03,化学,30,0,469,175562,2024,物理,否
8379,运城职业技术大学,02,02,不限,30,0,498,137729,2024,物理,否
8401,辽宁对外经贸学院,02,02,不限,30,0,480,150000,2024,物理,否
8402,大连理工大学城市学院,02,02,不限,30,0,486,145909,2024,物理,否
8402,大连理工大学城市学院,03,03,化学,30,0,462,180881,2024,物理,否
8404,沈阳工学院,01,01,不限,30,0,485,146591,2024,物理,否
8404,沈阳工学院,02,02,化学,30,0,462,180881,2024,物理,否
8405,大连工业大学艺术与信息工程学院,01,01,不限,30,0,483,147954,2024,物理,否
8405,大连工业大学艺术与信息工程学院,02,02,化学,30,0,465,178601,2024,物理,否
8406,大连科技学院,02,02,不限,30,0,486,145909,2024,物理,否
8406,大连科技学院,03,03,化学,30,0,462,180881,2024,物理,否
8407,沈阳城市建设学院,02,02,不限,30,0,482,148636,2024,物理,否
8407,沈阳城市建设学院,03,03,化学,30,0,462,180881,2024,物理,否
8408,大连医科大学中山学院,02,02,不限,30,0,483,147954,2024,物理,否
8408,大连医科大学中山学院,03,03,化学,30,0,462,180881,2024,物理,否
8411,大连财经学院,02,02,不限,30,0,487,145228,2024,物理,否
8412,沈阳城市学院,02,02,不限,30,0,481,149318,2024,物理,否
8412,沈阳城市学院,03,03,化学,30,0,462,180881,2024,物理,否
8416,大连东软信息学院,01,01,不限,30,0,484,147273,2024,物理,否
8416,大连东软信息学院,02,02,化学,30,0,462,180881,2024,物理,否
8417,辽宁师范大学海华学院,02,02,不限,30,0,487,145228,2024,物理,否
8417,辽宁师范大学海华学院,03,03,化学,30,0,462,180881,2024,物理,否
8440,吉林外国语大学,04,04,不限,30,0,483,147954,2024,物理,否
8440,吉林外国语大学,05,05,化学,30,0,466,177841,2024,物理,否
8441,长春光华学院,03,03,不限,30,0,477,169483,2024,物理,否
8441,长春光华学院,04,04,不限,30,0,481,149318,2024,物理,否
8441,长春光华学院,05,05,化学,30,0,462,180881,2024,物理,否
8442,长春工业大学人文信息学院,02,02,不限,30,0,483,147954,2024,物理,否
8442,长春工业大学人文信息学院,03,03,化学,30,0,462,180881,2024,物理,否
8443,长春电子科技学院,02,02,化学,30,0,462,180881,2024,物理,否
8444,长春财经学院,03,03,不限,30,0,483,147954,2024,物理,否
8444,长春财经学院,04,04,化学,30,0,462,180881,2024,物理,否
8445,吉林建筑科技学院,02,02,不限,30,0,482,148636,2024,物理,否
8445,吉林建筑科技学院,03,03,化学,30,0,462,180881,2024,物理,否
8446,长春建筑学院,01,01,不限,30,0,481,149318,2024,物理,否
8446,长春建筑学院,02,02,化学,30,0,462,180881,2024,物理,否
8447,长春科技学院,02,02,不限,30,0,482,148636,2024,物理,否
8447,长春科技学院,03,03,化学,30,0,462,180881,2024,物理,否
8448,吉林动画学院,01,01,不限,30,0,478,168723,2024,物理,否
8448,吉林动画学院,02,02,化学,30,0,462,180881,2024,物理,否
8449,吉林师范大学博达学院,03,03,不限,30,0,483,147954,2024,物理,否
8449,吉林师范大学博达学院,04,04,化学,30,0,462,180881,2024,物理,否
8450,长春大学旅游学院,02,02,不限,30,0,481,149318,2024,物理,否
8450,长春大学旅游学院,03,03,化学,30,0,462,180881,2024,物理,否
8451,长春人文学院,03,03,不限,30,0,479,167963,2024,物理,否
8451,长春人文学院,04,04,不限,30,0,477,169483,2024,物理,否
8451,长春人文学院,05,05,化学,30,0,462,180881,2024,物理,否
8470,黑龙江东方学院,02,02,化学,30,0,462,180881,2024,物理,否
8472,黑龙江财经学院,02,02,不限,30,0,482,148636,2024,物理,否
8472,黑龙江财经学院,03,03,化学,30,0,462,180881,2024,物理,否
8473,哈尔滨石油学院,02,02,化学,30,0,469,175562,2024,物理,否
8474,哈尔滨广厦学院,02,02,化学,30,0,462,180881,2024,物理,否
8475,哈尔滨华德学院,02,02,化学,30,0,462,180881,2024,物理,否
8483,黑龙江工商学院,01,01,化学,30,0,462,180881,2024,物理,否
8501,黄河科技学院,02,02,不限,30,0,489,143864,2024,物理,否
8501,黄河科技学院,03,03,化学,30,0,469,175562,2024,物理,否
8502,郑州科技学院,02,02,不限,30,0,488,144546,2024,物理,否
8502,郑州科技学院,03,03,化学,30,0,494,140456,2024,物理,否
8504,郑州财经学院,02,02,不限,30,0,506,106700,2024,物理,否
8504,郑州财经学院,03,03,化学,30,0,490,143183,2024,物理,否
8505,商丘工学院,01,01,化学,30,0,473,172522,2024,物理,否
8508,郑州工商学院,02,02,不限,30,0,492,141819,2024,物理,否
8508,郑州工商学院,03,03,化学,30,0,470,174802,2024,物理,否
8510,郑州商学院,02,02,不限,30,0,495,139774,2024,物理,否
8510,郑州商学院,03,03,化学,30,0,489,143864,2024,物理,否
8550,武汉东湖学院,03,03,不限,30,0,487,145228,2024,物理,否
8550,武汉东湖学院,04,04,化学,30,0,462,180881,2024,物理,否
8552,武昌首义学院,03,03,不限,30,0,490,143183,2024,物理,否
8552,武昌首义学院,04,04,化学,30,0,462,180881,2024,物理,否
8553,武昌理工学院,02,02,不限,30,0,488,144546,2024,物理,否
8553,武昌理工学院,03,03,化学,30,0,462,180881,2024,物理,否
8554,武汉生物工程学院,03,03,化学,30,0,462,180881,2024,物理,否
8555,武汉晴川学院,02,02,不限,30,0,487,145228,2024,物理,否
8555,武汉晴川学院,03,03,化学,30,0,462,180881,2024,物理,否
8556,湖北大学知行学院,03,03,不限,30,0,492,141819,2024,物理,否
8556,湖北大学知行学院,04,04,不限,30,0,484,147273,2024,物理,否
8556,湖北大学知行学院,05,05,化学,30,0,468,176322,2024,物理,否
8556,湖北大学知行学院,06,06,化学,30,0,479,167963,2024,物理,否
8557,武汉城市学院,02,02,不限,30,0,488,144546,2024,物理,否
8557,武汉城市学院,03,03,化学,30,0,464,179361,2024,物理,否
8558,三峡大学科技学院,03,03,不限,30,0,492,141819,2024,物理,否
8558,三峡大学科技学院,04,04,化学,30,0,465,178601,2024,物理,否
8559,湖北工业大学工程技术学院,02,02,化学,30,0,462,180881,2024,物理,否
8560,武汉工程大学邮电与信息工程学院,02,02,不限,30,0,490,143183,2024,物理,否
8560,武汉工程大学邮电与信息工程学院,03,03,化学,30,0,462,180881,2024,物理,否
8561,武汉纺织大学外经贸学院,03,03,不限,30,0,489,143864,2024,物理,否
8561,武汉纺织大学外经贸学院,04,04,化学,30,0,462,180881,2024,物理,否
8562,武昌工学院,02,02,不限,30,0,489,143864,2024,物理,否
8562,武昌工学院,03,03,化学,30,0,462,180881,2024,物理,否
8563,武汉工商学院,02,02,不限,30,0,487,145228,2024,物理,否
8563,武汉工商学院,03,03,化学,30,0,468,176322,2024,物理,否
8565,长江大学文理学院,02,02,不限,30,0,504,107800,2024,物理,否
8565,长江大学文理学院,03,03,化学,30,0,468,176322,2024,物理,否
8568,湖北医药学院药护学院,01,01,不限,30,0,486,145909,2024,物理,否
8570,湖北经济学院法商学院,02,02,不限,30,0,487,145228,2024,物理,否
8571,武汉体育学院体育科技学院,02,02,不限,30,0,483,147954,2024,物理,否
8572,湖北文理学院理工学院,02,02,不限,30,0,488,144546,2024,物理,否
8572,湖北文理学院理工学院,03,03,化学,30,0,466,177841,2024,物理,否
8573,文华学院,02,02,化学,30,0,462,180881,2024,物理,否
8574,武汉工程科技学院,03,03,不限,30,0,492,141819,2024,物理,否
8574,武汉工程科技学院,04,04,化学,30,0,462,180881,2024,物理,否
8575,武汉华夏理工学院,02,02,不限,30,0,487,145228,2024,物理,否
8575,武汉华夏理工学院,03,03,化学,30,0,462,180881,2024,物理,否
8576,武汉传媒学院,02,02,不限,30,0,487,145228,2024,物理,否
8576,武汉传媒学院,03,03,化学,30,0,483,147954,2024,物理,否
8577,武汉设计工程学院,02,02,化学,30,0,462,180881,2024,物理,否
8601,长沙医学院,02,02,不限,30,0,489,143864,2024,物理,否
8601,长沙医学院,03,03,化学,30,0,471,174042,2024,物理,否
8602,湖南涉外经济学院,02,02,不限,30,0,482,148636,2024,物理,否
8602,湖南涉外经济学院,03,03,化学,30,0,462,180881,2024,物理,否
8604,湖南工业大学科技学院,02,02,化学,30,0,473,172522,2024,物理,否
8605,湖南科技大学潇湘学院,02,02,化学,30,0,486,145909,2024,物理,否
8606,南华大学船山学院,02,02,化学,30,0,475,171003,2024,物理,否
8607,湘潭理工学院,02,02,不限,30,0,487,145228,2024,物理,否
8608,湖南农业大学东方科技学院,01,01,化学,30,0,472,173282,2024,物理,否
8609,湖南文理学院芙蓉学院,02,02,化学,30,0,491,142501,2024,物理,否
8610,湖南理工学院南湖学院,02,02,化学,30,0,473,172522,2024,物理,否
8612,湖南工程学院应用技术学院,01,01,不限,30,0,489,143864,2024,物理,否
8614,长沙理工大学城南学院,02,02,不限,30,0,495,139774,2024,物理,否
8614,长沙理工大学城南学院,03,03,化学,30,0,478,168723,2024,物理,否
8620,中南林业科技大学涉外学院,02,02,不限,30,0,490,143183,2024,物理,否
8620,中南林业科技大学涉外学院,03,03,化学,30,0,479,167963,2024,物理,否
8640,广东白云学院,02,02,不限,30,0,486,145909,2024,物理,否
8640,广东白云学院,03,03,化学,30,0,462,180881,2024,物理,否
8641,电子科技大学中山学院,02,02,化学,30,0,464,179361,2024,物理,否
8641,电子科技大学中山学院,03,03,化学,30,0,467,177082,2024,物理,否
8641,电子科技大学中山学院,04,04,化学,30,0,468,176322,2024,物理,否
8641,电子科技大学中山学院,05,05,化学,30,0,468,176322,2024,物理,否
8642,广东东软学院,02,02,化学,30,0,462,180881,2024,物理,否
8643,广州城市理工学院,02,02,不限,30,0,483,147954,2024,物理,否
8643,广州城市理工学院,03,03,化学,30,0,467,177082,2024,物理,否
8644,广州软件学院,01,01,化学,30,0,462,180881,2024,物理,否
8645,广州南方学院,02,02,不限,30,0,485,146591,2024,物理,否
8645,广州南方学院,03,03,化学,30,0,468,176322,2024,物理,否
8646,广东外语外贸大学南国商学院,02,02,不限,30,0,489,143864,2024,物理,否
8646,广东外语外贸大学南国商学院,03,03,化学,30,0,470,174802,2024,物理,否
8650,珠海科技学院,02,02,不限,30,0,503,108350,2024,物理,否
8650,珠海科技学院,03,03,化学,30,0,504,107800,2024,物理,否
8651,广州工商学院,02,02,不限,30,0,485,146591,2024,物理,否
8651,广州工商学院,04,04,化学,30,0,462,180881,2024,物理,否
8652,东莞城市学院,02,02,化学,30,0,462,180881,2024,物理,否
8659,华南农业大学珠江学院,02,02,不限,30,0,478,168723,2024,物理,否
8659,华南农业大学珠江学院,03,03,化学,30,0,463,180121,2024,物理,否
8661,广州华立学院,02,02,不限,30,0,476,170243,2024,物理,否
8661,广州华立学院,03,03,化学,30,0,476,170243,2024,物理,否
8661,广州华立学院,04,04,化学,30,0,465,178601,2024,物理,否
8665,广州新华学院,02,02,不限,30,0,483,147954,2024,物理,否
8665,广州新华学院,03,03,化学,30,0,470,174802,2024,物理,否
8668,广东理工学院,02,02,化学,30,0,466,177841,2024,物理,否
8710,南宁学院,02,02,不限,30,0,482,148636,2024,物理,否
8710,南宁学院,03,03,化学,30,0,462,180881,2024,物理,否
8713,柳州工学院,01,01,不限,30,0,481,149318,2024,物理,否
8713,柳州工学院,02,02,化学,30,0,462,180881,2024,物理,否
8713,柳州工学院,03,03,思想政治,30,0,483,147954,2024,物理,否
8714,桂林学院,02,02,不限,30,0,486,145909,2024,物理,否
8714,桂林学院,03,03,化学,30,0,462,180881,2024,物理,否
8715,广西中医药大学赛恩斯新医药学院,01,01,化学,30,0,462,180881,2024,物理,否
8716,桂林信息科技学院,02,02,不限,30,0,484,147273,2024,物理,否
8716,桂林信息科技学院,03,03,化学,30,0,462,180881,2024,物理,否
8718,广西外国语学院,02,02,不限,30,0,481,149318,2024,物理,否
8718,广西外国语学院,03,03,化学,30,0,462,180881,2024,物理,否
8740,海口经济学院,03,03,不限,30,0,478,168723,2024,物理,否
8740,海口经济学院,04,04,化学,30,0,462,180881,2024,物理,否
8741,三亚学院,04,04,不限,30,0,481,149318,2024,物理,否
8741,三亚学院,05,05,不限,30,0,479,167963,2024,物理,否
8741,三亚学院,06,06,化学,30,0,462,180881,2024,物理,否
8757,海南科技职业大学,04,04,不限,30,0,484,147273,2024,物理,否
8760,成都东软学院,02,02,不限,30,0,489,143864,2024,物理,否
8760,成都东软学院,03,03,化学,30,0,466,177841,2024,物理,否
8761,电子科技大学成都学院,02,02,化学,30,0,476,170243,2024,物理,否
8762,成都理工大学工程技术学院,02,02,化学,30,0,465,178601,2024,物理,否
8763,四川传媒学院,02,02,不限,30,0,484,147273,2024,物理,否
8764,成都银杏酒店管理学院,02,02,不限,30,0,486,145909,2024,物理,否
8765,成都文理学院,02,02,不限,30,0,493,141138,2024,物理,否
8766,四川工商学院,02,02,不限,30,0,483,147954,2024,物理,否
8766,四川工商学院,03,03,化学,30,0,470,174802,2024,物理,否
8767,成都外国语学院,02,02,不限,30,0,487,145228,2024,物理,否
8769,成都锦城学院,02,02,不限,30,0,493,141138,2024,物理,否
8769,成都锦城学院,03,03,化学,30,0,487,145228,2024,物理,否
8770,西南财经大学天府学院,04,04,不限,30,0,489,143864,2024,物理,否
8770,西南财经大学天府学院,05,05,不限,30,0,492,141819,2024,物理,否
8770,西南财经大学天府学院,06,06,化学,30,0,468,176322,2024,物理,否
8771,四川大学锦江学院,02,02,不限,30,0,491,142501,2024,物理,否
8771,四川大学锦江学院,03,03,化学,30,0,478,168723,2024,物理,否
8772,四川文化艺术学院,03,03,不限,30,0,481,149318,2024,物理,否
8774,西南交通大学希望学院,02,02,不限,30,0,496,139093,2024,物理,否
8774,西南交通大学希望学院,03,03,化学,30,0,469,175562,2024,物理,否
8775,四川电影电视学院,02,02,不限,30,0,491,142501,2024,物理,否
8781,吉利学院,02,02,不限,30,0,497,138411,2024,物理,否
8781,吉利学院,03,03,化学,30,0,470,174802,2024,物理,否
8801,重庆城市科技学院,03,03,不限,30,0,487,145228,2024,物理,否
8801,重庆城市科技学院,04,04,化学,30,0,464,179361,2024,物理,否
8802,重庆外语外事学院,02,02,不限,30,0,486,145909,2024,物理,否
8803,重庆对外经贸学院,02,02,不限,30,0,487,145228,2024,物理,否
8803,重庆对外经贸学院,03,03,不限,30,0,489,143864,2024,物理,否
8803,重庆对外经贸学院,04,04,化学,30,0,472,173282,2024,物理,否
8804,重庆财经学院,02,02,不限,30,0,497,138411,2024,物理,否
8804,重庆财经学院,03,03,化学,30,0,495,139774,2024,物理,否
8805,重庆工商大学派斯学院,02,02,化学,30,0,465,178601,2024,物理,否
8806,重庆移通学院,03,03,不限,30,0,496,139093,2024,物理,否
8806,重庆移通学院,06,06,化学,30,0,472,173282,2024,物理,否
8808,重庆人文科技学院,02,02,化学,30,0,477,169483,2024,物理,否
8841,贵阳人文科技学院,02,02,化学,30,0,463,180121,2024,物理,否
8848,茅台学院,01,01,不限,30,0,498,137729,2024,物理,否
8848,茅台学院,02,02,化学,30,0,484,147273,2024,物理,否
8870,滇池学院,02,02,不限,30,0,485,146591,2024,物理,否
8870,滇池学院,03,03,化学,30,0,462,180881,2024,物理,否
8871,丽江文化旅游学院,03,03,不限,30,0,482,148636,2024,物理,否
8871,丽江文化旅游学院,04,04,化学,30,0,462,180881,2024,物理,否
8872,昆明城市学院,03,03,不限,30,0,484,147273,2024,物理,否
8872,昆明城市学院,04,04,化学,30,0,469,175562,2024,物理,否
8873,昆明医科大学海源学院,02,02,不限,30,0,490,143183,2024,物理,否
8874,昆明传媒学院,02,02,不限,30,0,493,141138,2024,物理,否
8875,昆明文理学院,02,02,不限,30,0,486,145909,2024,物理,否
8875,昆明文理学院,03,03,化学,30,0,462,180881,2024,物理,否
8876,昆明理工大学津桥学院,02,02,不限,30,0,483,147954,2024,物理,否
8876,昆明理工大学津桥学院,03,03,化学,30,0,462,180881,2024,物理,否
8878,云南经济管理学院,03,03,不限,30,0,484,147273,2024,物理,否
8878,云南经济管理学院,04,04,化学,30,0,463,180121,2024,物理,否
8901,西安培华学院,03,03,不限,30,0,482,148636,2024,物理,否
8901,西安培华学院,04,04,不限,30,0,488,144546,2024,物理,否
8901,西安培华学院,05,05,不限,30,0,478,168723,2024,物理,否
8901,西安培华学院,06,06,化学,30,0,462,180881,2024,物理,否
8902,西安欧亚学院,02,02,不限,30,0,483,147954,2024,物理,否
8902,西安欧亚学院,04,04,化学,30,0,462,180881,2024,物理,否
8903,西安外事学院,03,03,不限,30,0,486,145909,2024,物理,否
8903,西安外事学院,04,04,化学,30,0,467,177082,2024,物理,否
8904,西安翻译学院,02,02,不限,30,0,480,150000,2024,物理,否
8904,西安翻译学院,03,03,化学,30,0,462,180881,2024,物理,否
8905,西京学院,02,02,不限,30,0,507,106151,2024,物理,否
8905,西京学院,03,03,化学,30,0,475,171003,2024,物理,否
8906,西安思源学院,02,02,不限,30,0,486,145909,2024,物理,否
8906,西安思源学院,03,03,化学,30,0,462,180881,2024,物理,否
8907,陕西国际商贸学院,02,02,不限,30,0,485,146591,2024,物理,否
8907,陕西国际商贸学院,03,03,化学,30,0,462,180881,2024,物理,否
8910,西安交通大学城市学院,02,02,不限,30,0,492,141819,2024,物理,否
8910,西安交通大学城市学院,03,03,化学,30,0,466,177841,2024,物理,否
8911,西北大学现代学院,01,01,不限,30,0,495,139774,2024,物理,否
8912,西安建筑科技大学华清学院,02,02,不限,30,0,487,145228,2024,物理,否
8912,西安建筑科技大学华清学院,03,03,化学,30,0,462,180881,2024,物理,否
8913,西安财经大学行知学院,02,02,不限,30,0,497,138411,2024,物理,否
8913,西安财经大学行知学院,03,03,化学,30,0,481,149318,2024,物理,否
8914,西安工商学院,03,03,不限,30,0,485,146591,2024,物理,否
8914,西安工商学院,04,04,化学,30,0,462,180881,2024,物理,否
8915,延安大学西安创新学院,01,01,化学,30,0,462,180881,2024,物理,否
8915,延安大学西安创新学院,02,02,化学和生物,30,0,462,180881,2024,物理,否
8916,西安明德理工学院,02,02,不限,30,0,488,144546,2024,物理,否
8916,西安明德理工学院,03,03,化学,30,0,462,180881,2024,物理,否
8918,西安科技大学高新学院,02,02,不限,30,0,498,137729,2024,物理,否
8918,西安科技大学高新学院,03,03,化学,30,0,462,180881,2024,物理,否
8940,兰州工商学院,02,02,不限,30,0,484,147273,2024,物理,否
8941,兰州博文科技学院,01,01,不限,30,0,483,147954,2024,物理,否
8941,兰州博文科技学院,02,02,化学,30,0,462,180881,2024,物理,否
8942,兰州信息科技学院,01,01,化学,30,0,462,180881,2024,物理,否
8970,宁夏理工学院,02,02,不限,30,0,485,146591,2024,物理,否
8970,宁夏理工学院,03,03,化学,30,0,462,180881,2024,物理,否
8971,宁夏大学新华学院,02,02,不限,30,0,481,149318,2024,物理,否
8971,宁夏大学新华学院,03,03,化学,30,0,462,180881,2024,物理,否
8972,银川能源学院,02,02,不限,30,0,487,145228,2024,物理,否
8972,银川能源学院,03,03,化学,30,0,462,180881,2024,物理,否
9112,香港珠海学院,02,02,不限,30,0,501,109450,2024,物理,否
